위도,경도,유형,위험도점수,cctv_coverage_m,bus_influence_m,nearest_cctv_m,근거,crs,latitude,longitude,x,y,epsg,wkt
37.3199667,126.9567333,정류소,,,150.0,176.23819106675984,버스정류장 150m 내 CCTV 없음,WGS84,37.3199667,126.9567333,126.9567333,37.3199667,EPSG:4326,POINT (126.9567333 37.3199667)
37.3199667,126.9566167,정류소,,,150.0,181.37103690149385,버스정류장 150m 내 CCTV 없음,WGS84,37.3199667,126.9566167,126.9566167,37.3199667,EPSG:4326,POINT (126.9566167 37.3199667)
37.3376167,126.9671,정류소,,,150.0,701.2315592198972,버스정류장 150m 내 CCTV 없음,WGS84,37.3376167,126.9671,126.9671,37.3376167,EPSG:4326,POINT (126.9671 37.3376167)
37.3377667,126.96695,정류소,,,150.0,694.0863807719005,버스정류장 150m 내 CCTV 없음,WGS84,37.3377667,126.96695,126.96695,37.3377667,EPSG:4326,POINT (126.96695 37.3377667)
37.3045,126.9559167,정류소,,,150.0,418.5842163646808,버스정류장 150m 내 CCTV 없음,WGS84,37.3045,126.9559167,126.9559167,37.3045,EPSG:4326,POINT (126.9559167 37.3045)
37.3046167,126.9560167,정류소,,,150.0,414.6120289048823,버스정류장 150m 내 CCTV 없음,WGS84,37.3046167,126.9560167,126.9560167,37.3046167,EPSG:4326,POINT (126.9560167 37.3046167)
37.3524167,126.96285,정류소,,,150.0,800.0354078256345,버스정류장 150m 내 CCTV 없음,WGS84,37.3524167,126.96285,126.96285,37.3524167,EPSG:4326,POINT (126.96285 37.3524167)
37.3525333,126.9629167,정류소,,,150.0,785.8166769450042,버스정류장 150m 내 CCTV 없음,WGS84,37.3525333,126.9629167,126.9629167,37.3525333,EPSG:4326,POINT (126.9629167 37.3525333)
37.3863333,127.01695,정류소,,,150.0,801.1581846745074,버스정류장 150m 내 CCTV 없음,WGS84,37.3863333,127.01695,127.01695,37.3863333,EPSG:4326,POINT (127.01695 37.3863333)
37.38645,127.0169667,정류소,,,150.0,789.1034344438016,버스정류장 150m 내 CCTV 없음,WGS84,37.38645,127.0169667,127.0169667,37.38645,EPSG:4326,POINT (127.0169667 37.38645)
37.3111,126.9391,정류소,,,150.0,1681.1919205283432,버스정류장 150m 내 CCTV 없음,WGS84,37.3111,126.9391,126.9391,37.3111,EPSG:4326,POINT (126.9391 37.3111)
37.3112833,126.9391667,정류소,,,150.0,1671.751031214009,버스정류장 150m 내 CCTV 없음,WGS84,37.3112833,126.9391667,126.9391667,37.3112833,EPSG:4326,POINT (126.9391667 37.3112833)
37.34055,126.97035,정류소,,,150.0,284.314963283594,버스정류장 150m 내 CCTV 없음,WGS84,37.34055,126.97035,126.97035,37.34055,EPSG:4326,POINT (126.97035 37.34055)
37.3415833,126.97065,정류소,,,150.0,166.55468938991217,버스정류장 150m 내 CCTV 없음,WGS84,37.3415833,126.97065,126.97065,37.3415833,EPSG:4326,POINT (126.97065 37.3415833)
37.3564333,126.9872167,정류소,,,150.0,1438.863098809052,버스정류장 150m 내 CCTV 없음,WGS84,37.3564333,126.9872167,126.9872167,37.3564333,EPSG:4326,POINT (126.9872167 37.3564333)
37.3563333,126.9872667,정류소,,,150.0,1436.593539703721,버스정류장 150m 내 CCTV 없음,WGS84,37.3563333,126.9872667,126.9872667,37.3563333,EPSG:4326,POINT (126.9872667 37.3563333)
37.33045,126.9833333,정류소,,,150.0,697.6153244795377,버스정류장 150m 내 CCTV 없음,WGS84,37.33045,126.9833333,126.9833333,37.33045,EPSG:4326,POINT (126.9833333 37.33045)
37.33055,126.9836667,정류소,,,150.0,700.6163809347142,버스정류장 150m 내 CCTV 없음,WGS84,37.33055,126.9836667,126.9836667,37.33055,EPSG:4326,POINT (126.9836667 37.33055)
37.4049333,127.0155333,정류소,,,150.0,1301.4359169467411,버스정류장 150m 내 CCTV 없음,WGS84,37.4049333,127.0155333,127.0155333,37.4049333,EPSG:4326,POINT (127.0155333 37.4049333)
37.4047167,127.01535,정류소,,,150.0,1276.3129946003687,버스정류장 150m 내 CCTV 없음,WGS84,37.4047167,127.01535,127.01535,37.4047167,EPSG:4326,POINT (127.01535 37.4047167)
37.38855,127.0179333,정류소,,,150.0,607.213849982111,버스정류장 150m 내 CCTV 없음,WGS84,37.38855,127.0179333,127.0179333,37.38855,EPSG:4326,POINT (127.0179333 37.38855)
37.3884667,127.0178667,정류소,,,150.0,612.3051631616996,버스정류장 150m 내 CCTV 없음,WGS84,37.3884667,127.0178667,127.0178667,37.3884667,EPSG:4326,POINT (127.0178667 37.3884667)
37.3131333,126.9559833,정류소,,,150.0,179.74096058340754,버스정류장 150m 내 CCTV 없음,WGS84,37.3131333,126.9559833,126.9559833,37.3131333,EPSG:4326,POINT (126.9559833 37.3131333)
37.3147333,126.94935,정류소,,,150.0,752.019788596067,버스정류장 150m 내 CCTV 없음,WGS84,37.3147333,126.94935,126.94935,37.3147333,EPSG:4326,POINT (126.94935 37.3147333)
37.4011833,127.0065333,정류소,,,150.0,1125.1578970150365,버스정류장 150m 내 CCTV 없음,WGS84,37.4011833,127.0065333,127.0065333,37.4011833,EPSG:4326,POINT (127.0065333 37.4011833)
37.4012167,127.0063333,정류소,,,150.0,1139.1141438123273,버스정류장 150m 내 CCTV 없음,WGS84,37.4012167,127.0063333,127.0063333,37.4012167,EPSG:4326,POINT (127.0063333 37.4012167)
37.3940333,127.0177,정류소,,,150.0,299.16094973372736,버스정류장 150m 내 CCTV 없음,WGS84,37.3940333,127.0177,127.0177,37.3940333,EPSG:4326,POINT (127.0177 37.3940333)
37.3895,126.9953167,정류소,,,150.0,157.34316535957245,버스정류장 150m 내 CCTV 없음,WGS84,37.3895,126.9953167,126.9953167,37.3895,EPSG:4326,POINT (126.9953167 37.3895)
37.3915833,126.9988667,정류소,,,150.0,350.26363141837857,버스정류장 150m 내 CCTV 없음,WGS84,37.3915833,126.9988667,126.9988667,37.3915833,EPSG:4326,POINT (126.9988667 37.3915833)
37.3916833,126.9989167,정류소,,,150.0,362.1127290677292,버스정류장 150m 내 CCTV 없음,WGS84,37.3916833,126.9989167,126.9989167,37.3916833,EPSG:4326,POINT (126.9989167 37.3916833)
37.3908667,126.9999,정류소,,,150.0,347.3770495785528,버스정류장 150m 내 CCTV 없음,WGS84,37.3908667,126.9999,126.9999,37.3908667,EPSG:4326,POINT (126.9999 37.3908667)
37.391,126.9999667,정류소,,,150.0,361.526629770048,버스정류장 150m 내 CCTV 없음,WGS84,37.391,126.9999667,126.9999667,37.391,EPSG:4326,POINT (126.9999667 37.391)
37.4059333,127.0176333,정류소,,,150.0,1436.822646407478,버스정류장 150m 내 CCTV 없음,WGS84,37.4059333,127.0176333,127.0176333,37.4059333,EPSG:4326,POINT (127.0176333 37.4059333)
37.4058333,127.0177,정류소,,,150.0,1427.0903205956247,버스정류장 150m 내 CCTV 없음,WGS84,37.4058333,127.0177,127.0177,37.4058333,EPSG:4326,POINT (127.0177 37.4058333)
37.4055667,127.0256667,정류소,,,150.0,1676.6928781125894,버스정류장 150m 내 CCTV 없음,WGS84,37.4055667,127.0256667,127.0256667,37.4055667,EPSG:4326,POINT (127.0256667 37.4055667)
37.3864833,126.9979167,정류소,,,150.0,278.0319573880165,버스정류장 150m 내 CCTV 없음,WGS84,37.3864833,126.9979167,126.9979167,37.3864833,EPSG:4326,POINT (126.9979167 37.3864833)
37.3865,126.9982,정류소,,,150.0,285.4117938174289,버스정류장 150m 내 CCTV 없음,WGS84,37.3865,126.9982,126.9982,37.3865,EPSG:4326,POINT (126.9982 37.3865)
37.3085667,126.9391667,정류소,,,150.0,1749.4455479171838,버스정류장 150m 내 CCTV 없음,WGS84,37.3085667,126.9391667,126.9391667,37.3085667,EPSG:4326,POINT (126.9391667 37.3085667)
37.31665,126.9435,정류소,,,150.0,1300.34445823222,버스정류장 150m 내 CCTV 없음,WGS84,37.31665,126.9435,126.9435,37.31665,EPSG:4326,POINT (126.9435 37.31665)
37.3165833,126.9435667,정류소,,,150.0,1292.87071024411,버스정류장 150m 내 CCTV 없음,WGS84,37.3165833,126.9435667,126.9435667,37.3165833,EPSG:4326,POINT (126.9435667 37.3165833)
37.33455,126.9609,정류소,,,150.0,376.5537979038109,버스정류장 150m 내 CCTV 없음,WGS84,37.33455,126.9609,126.9609,37.33455,EPSG:4326,POINT (126.9609 37.33455)
37.3349333,126.9611667,정류소,,,150.0,417.1989539129844,버스정류장 150m 내 CCTV 없음,WGS84,37.3349333,126.9611667,126.9611667,37.3349333,EPSG:4326,POINT (126.9611667 37.3349333)
37.3708333,126.9897833,정류소,,,150.0,1586.5802202581897,버스정류장 150m 내 CCTV 없음,WGS84,37.3708333,126.9897833,126.9897833,37.3708333,EPSG:4326,POINT (126.9897833 37.3708333)
37.3708667,126.9901167,정류소,,,150.0,1568.1581888643852,버스정류장 150m 내 CCTV 없음,WGS84,37.3708667,126.9901167,126.9901167,37.3708667,EPSG:4326,POINT (126.9901167 37.3708667)
37.34135,126.9787667,정류소,,,150.0,589.4568894908728,버스정류장 150m 내 CCTV 없음,WGS84,37.34135,126.9787667,126.9787667,37.34135,EPSG:4326,POINT (126.9787667 37.34135)
37.3385167,126.9794667,정류소,,,150.0,268.3975523218027,버스정류장 150m 내 CCTV 없음,WGS84,37.3385167,126.9794667,126.9794667,37.3385167,EPSG:4326,POINT (126.9794667 37.3385167)
37.3837667,126.97875,정류소,,,150.0,1269.769719655426,버스정류장 150m 내 CCTV 없음,WGS84,37.3837667,126.97875,126.97875,37.3837667,EPSG:4326,POINT (126.97875 37.3837667)
37.39225,126.9852833,정류소,,,150.0,164.12972959233656,버스정류장 150m 내 CCTV 없음,WGS84,37.39225,126.9852833,126.9852833,37.39225,EPSG:4326,POINT (126.9852833 37.39225)
37.38495,126.9839,정류소,,,150.0,970.767848702536,버스정류장 150m 내 CCTV 없음,WGS84,37.38495,126.9839,126.9839,37.38495,EPSG:4326,POINT (126.9839 37.38495)
37.3835667,126.9816,정류소,,,150.0,1177.3989787611893,버스정류장 150m 내 CCTV 없음,WGS84,37.3835667,126.9816,126.9816,37.3835667,EPSG:4326,POINT (126.9816 37.3835667)
37.3953,126.98515,정류소,,,150.0,230.06028280467316,버스정류장 150m 내 CCTV 없음,WGS84,37.3953,126.98515,126.98515,37.3953,EPSG:4326,POINT (126.98515 37.3953)
37.395,126.9849667,정류소,,,150.0,209.9562617943512,버스정류장 150m 내 CCTV 없음,WGS84,37.395,126.9849667,126.9849667,37.395,EPSG:4326,POINT (126.9849667 37.395)
37.3846667,126.9838333,정류소,,,150.0,1002.7917778110516,버스정류장 150m 내 CCTV 없음,WGS84,37.3846667,126.9838333,126.9838333,37.3846667,EPSG:4326,POINT (126.9838333 37.3846667)
37.3838,126.9748167,정류소,,,150.0,1480.3460284864473,버스정류장 150m 내 CCTV 없음,WGS84,37.3838,126.9748167,126.9748167,37.3838,EPSG:4326,POINT (126.9748167 37.3838)
37.3835833,126.97505,정류소,,,150.0,1483.9882948689676,버스정류장 150m 내 CCTV 없음,WGS84,37.3835833,126.97505,126.97505,37.3835833,EPSG:4326,POINT (126.97505 37.3835833)
37.3843667,126.97665,정류소,,,150.0,1325.258294713188,버스정류장 150m 내 CCTV 없음,WGS84,37.3843667,126.97665,126.97665,37.3843667,EPSG:4326,POINT (126.97665 37.3843667)
37.38435,126.9763667,정류소,,,150.0,1342.9705469448506,버스정류장 150m 내 CCTV 없음,WGS84,37.38435,126.9763667,126.9763667,37.38435,EPSG:4326,POINT (126.9763667 37.38435)
37.3838833,127.0108167,정류소,,,150.0,1032.3343860587274,버스정류장 150m 내 CCTV 없음,WGS84,37.3838833,127.0108167,127.0108167,37.3838833,EPSG:4326,POINT (127.0108167 37.3838833)
37.3839,127.0106667,정류소,,,150.0,1019.3266212374012,버스정류장 150m 내 CCTV 없음,WGS84,37.3839,127.0106667,127.0106667,37.3839,EPSG:4326,POINT (127.0106667 37.3839)
37.3876667,127.0015167,정류소,,,150.0,428.7105797475109,버스정류장 150m 내 CCTV 없음,WGS84,37.3876667,127.0015167,127.0015167,37.3876667,EPSG:4326,POINT (127.0015167 37.3876667)
37.38705,127.0015833,정류소,,,150.0,459.7441102095476,버스정류장 150m 내 CCTV 없음,WGS84,37.38705,127.0015833,127.0015833,37.38705,EPSG:4326,POINT (127.0015833 37.38705)
37.3869833,127.0011667,정류소,,,150.0,430.4310041272448,버스정류장 150m 내 CCTV 없음,WGS84,37.3869833,127.0011667,127.0011667,37.3869833,EPSG:4326,POINT (127.0011667 37.3869833)
37.3875833,127.0018,정류소,,,150.0,455.379403669077,버스정류장 150m 내 CCTV 없음,WGS84,37.3875833,127.0018,127.0018,37.3875833,EPSG:4326,POINT (127.0018 37.3875833)
37.3877333,127.0181667,정류소,,,150.0,696.550688124851,버스정류장 150m 내 CCTV 없음,WGS84,37.3877333,127.0181667,127.0181667,37.3877333,EPSG:4326,POINT (127.0181667 37.3877333)
37.3876667,127.0183,정류소,,,150.0,708.660745948862,버스정류장 150m 내 CCTV 없음,WGS84,37.3876667,127.0183,127.0183,37.3876667,EPSG:4326,POINT (127.0183 37.3876667)
37.3846,127.0123333,정류소,,,150.0,981.1017138969208,버스정류장 150m 내 CCTV 없음,WGS84,37.3846,127.0123333,127.0123333,37.3846,EPSG:4326,POINT (127.0123333 37.3846)
37.3845,127.01235,정류소,,,150.0,991.7405116449822,버스정류장 150m 내 CCTV 없음,WGS84,37.3845,127.01235,127.01235,37.3845,EPSG:4326,POINT (127.01235 37.3845)
37.3840167,127.0091333,정류소,,,150.0,886.1982341465246,버스정류장 150m 내 CCTV 없음,WGS84,37.3840167,127.0091333,127.0091333,37.3840167,EPSG:4326,POINT (127.0091333 37.3840167)
37.3841,127.0091333,정류소,,,150.0,887.4404050264613,버스정류장 150m 내 CCTV 없음,WGS84,37.3841,127.0091333,127.0091333,37.3841,EPSG:4326,POINT (127.0091333 37.3841)
37.3148,126.9512,정류소,,,150.0,591.3180742995573,버스정류장 150m 내 CCTV 없음,WGS84,37.3148,126.9512,126.9512,37.3148,EPSG:4326,POINT (126.9512 37.3148)
37.31475,126.9516,정류소,,,150.0,555.515829740876,버스정류장 150m 내 CCTV 없음,WGS84,37.31475,126.9516,126.9516,37.31475,EPSG:4326,POINT (126.9516 37.31475)
37.31325,126.9529167,정류소,,,150.0,436.2621267860853,버스정류장 150m 내 CCTV 없음,WGS84,37.31325,126.9529167,126.9529167,37.31325,EPSG:4326,POINT (126.9529167 37.31325)
37.3130333,126.9528667,정류소,,,150.0,445.09677177736745,버스정류장 150m 내 CCTV 없음,WGS84,37.3130333,126.9528667,126.9528667,37.3130333,EPSG:4326,POINT (126.9528667 37.3130333)
37.3841,127.0011167,정류소,,,150.0,210.5827125221311,버스정류장 150m 내 CCTV 없음,WGS84,37.3841,127.0011167,127.0011167,37.3841,EPSG:4326,POINT (127.0011167 37.3841)
37.38395,127.0011,정류소,,,150.0,199.99768723099635,버스정류장 150m 내 CCTV 없음,WGS84,37.38395,127.0011,127.0011,37.38395,EPSG:4326,POINT (127.0011 37.38395)
37.36295,126.96735,정류소,,,150.0,285.6681546311717,버스정류장 150m 내 CCTV 없음,WGS84,37.36295,126.96735,126.96735,37.36295,EPSG:4326,POINT (126.96735 37.36295)
37.36105,126.9619833,정류소,,,150.0,423.2184479265074,버스정류장 150m 내 CCTV 없음,WGS84,37.36105,126.9619833,126.9619833,37.36105,EPSG:4326,POINT (126.9619833 37.36105)
37.3646833,126.9647667,정류소,,,150.0,201.86009509251068,버스정류장 150m 내 CCTV 없음,WGS84,37.3646833,126.9647667,126.9647667,37.3646833,EPSG:4326,POINT (126.9647667 37.3646833)
37.4057167,126.9872833,정류소,,,150.0,1365.2335853902437,버스정류장 150m 내 CCTV 없음,WGS84,37.4057167,126.9872833,126.9872833,37.4057167,EPSG:4326,POINT (126.9872833 37.4057167)
37.3907333,126.9948333,정류소,,,150.0,277.797296284022,버스정류장 150m 내 CCTV 없음,WGS84,37.3907333,126.9948333,126.9948333,37.3907333,EPSG:4326,POINT (126.9948333 37.3907333)
37.39255,126.9989667,정류소,,,150.0,450.27973058386056,버스정류장 150m 내 CCTV 없음,WGS84,37.39255,126.9989667,126.9989667,37.39255,EPSG:4326,POINT (126.9989667 37.39255)
37.3923833,126.9984667,정류소,,,150.0,416.7069501516064,버스정류장 150m 내 CCTV 없음,WGS84,37.3923833,126.9984667,126.9984667,37.3923833,EPSG:4326,POINT (126.9984667 37.3923833)
37.3939,127.00075,정류소,,,150.0,656.6892991146278,버스정류장 150m 내 CCTV 없음,WGS84,37.3939,127.00075,127.00075,37.3939,EPSG:4326,POINT (127.00075 37.3939)
37.3940333,127.0006333,정류소,,,150.0,664.2282555821541,버스정류장 150m 내 CCTV 없음,WGS84,37.3940333,127.0006333,127.0006333,37.3940333,EPSG:4326,POINT (127.0006333 37.3940333)
37.3918333,127.0019333,정류소,,,150.0,554.977096562278,버스정류장 150m 내 CCTV 없음,WGS84,37.3918333,127.0019333,127.0019333,37.3918333,EPSG:4326,POINT (127.0019333 37.3918333)
37.3915333,127.0015333,정류소,,,150.0,506.7373470858904,버스정류장 150m 내 CCTV 없음,WGS84,37.3915333,127.0015333,127.0015333,37.3915333,EPSG:4326,POINT (127.0015333 37.3915333)
37.39035,127.0010333,정류소,,,150.0,401.65411683090326,버스정류장 150m 내 CCTV 없음,WGS84,37.39035,127.0010333,127.0010333,37.39035,EPSG:4326,POINT (127.0010333 37.39035)
37.3903,127.0012167,정류소,,,150.0,414.2497430745674,버스정류장 150m 내 CCTV 없음,WGS84,37.3903,127.0012167,127.0012167,37.3903,EPSG:4326,POINT (127.0012167 37.3903)
