시군명,정류소명,정류소id,위도,경도,crs,source_file,latitude,longitude,x,y,epsg,wkt
의왕시,양지편.청계성당,226000116,37.3904833,126.9913,WGS84,자료/버스정류소현황.xls,37.3904833,126.9913,126.9913,37.3904833,EPSG:4326,POINT (126.9913 37.3904833)
의왕시,양지편.청계성당,226000119,37.39065,126.99175,WGS84,자료/버스정류소현황.xls,37.39065,126.99175,126.99175,37.39065,EPSG:4326,POINT (126.99175 37.39065)
의왕시,어린이공원,226000238,37.3852833,126.97995,WGS84,자료/버스정류소현황.xls,37.3852833,126.97995,126.97995,37.3852833,EPSG:4326,POINT (126.97995 37.3852833)
의왕시,어린이공원,226000239,37.3848167,126.9792833,WGS84,자료/버스정류소현황.xls,37.3848167,126.9792833,126.9792833,37.3848167,EPSG:4326,POINT (126.9792833 37.3848167)
의왕시,어린이집,226000324,37.3540667,126.9859667,WGS84,자료/버스정류소현황.xls,37.3540667,126.9859667,126.9859667,37.3540667,EPSG:4326,POINT (126.9859667 37.3540667)
의왕시,어린이집,226000323,37.3539833,126.98605,WGS84,자료/버스정류소현황.xls,37.3539833,126.98605,126.98605,37.3539833,EPSG:4326,POINT (126.98605 37.3539833)
의왕시,여성회관,226000014,37.35445,126.9758167,WGS84,자료/버스정류소현황.xls,37.35445,126.9758167,126.9758167,37.35445,EPSG:4326,POINT (126.9758167 37.35445)
의왕시,여성회관.복전원,226000009,37.35385,126.9763167,WGS84,자료/버스정류소현황.xls,37.35385,126.9763167,126.9763167,37.35385,EPSG:4326,POINT (126.9763167 37.35385)
의왕시,영광빌라사거리,226000359,37.3173333,126.9539833,WGS84,자료/버스정류소현황.xls,37.3173333,126.9539833,126.9539833,37.3173333,EPSG:4326,POINT (126.9539833 37.3173333)
의왕시,영광빌라사거리,226000364,37.3172333,126.9539333,WGS84,자료/버스정류소현황.xls,37.3172333,126.9539333,126.9539333,37.3172333,EPSG:4326,POINT (126.9539333 37.3172333)
의왕시,옛골,226509080,37.3712167,126.9936167,WGS84,자료/버스정류소현황.xls,37.3712167,126.9936167,126.9936167,37.3712167,EPSG:4326,POINT (126.9936167 37.3712167)
의왕시,옛골,226509090,37.3713167,126.9937,WGS84,자료/버스정류소현황.xls,37.3713167,126.9937,126.9937,37.3713167,EPSG:4326,POINT (126.9937 37.3713167)
의왕시,옛방앗간,226000377,37.3137,126.9399333,WGS84,자료/버스정류소현황.xls,37.3137,126.9399333,126.9399333,37.3137,EPSG:4326,POINT (126.9399333 37.3137)
의왕시,옛방앗간,226000376,37.3136167,126.9396667,WGS84,자료/버스정류소현황.xls,37.3136167,126.9396667,126.9396667,37.3136167,EPSG:4326,POINT (126.9396667 37.3136167)
의왕시,오린개마을,226000332,37.3715,127.0018167,WGS84,자료/버스정류소현황.xls,37.3715,127.0018167,127.0018167,37.3715,EPSG:4326,POINT (127.0018167 37.3715)
의왕시,오린개마을,226000331,37.3714167,127.0019833,WGS84,자료/버스정류소현황.xls,37.3714167,127.0019833,127.0019833,37.3714167,EPSG:4326,POINT (127.0019833 37.3714167)
의왕시,오메기마을,226000327,37.3573333,126.98875,WGS84,자료/버스정류소현황.xls,37.3573333,126.98875,126.98875,37.3573333,EPSG:4326,POINT (126.98875 37.3573333)
의왕시,오메기마을,226000328,37.3574667,126.98875,WGS84,자료/버스정류소현황.xls,37.3574667,126.98875,126.98875,37.3574667,EPSG:4326,POINT (126.98875 37.3574667)
의왕시,오메기저수지,226000335,37.3575333,126.99635,WGS84,자료/버스정류소현황.xls,37.3575333,126.99635,126.99635,37.3575333,EPSG:4326,POINT (126.99635 37.3575333)
의왕시,오작교,226000257,37.37435,127.0066,WGS84,자료/버스정류소현황.xls,37.37435,127.0066,127.0066,37.37435,EPSG:4326,POINT (127.0066 37.37435)
의왕시,오작교,226000258,37.3741667,127.0063833,WGS84,자료/버스정류소현황.xls,37.3741667,127.0063833,127.0063833,37.3741667,EPSG:4326,POINT (127.0063833 37.3741667)
의왕시,오전공단,226000393,37.35785,126.96375,WGS84,자료/버스정류소현황.xls,37.35785,126.96375,126.96375,37.35785,EPSG:4326,POINT (126.96375 37.35785)
의왕시,오전공단,226000392,37.3581333,126.9637,WGS84,자료/버스정류소현황.xls,37.3581333,126.9637,126.9637,37.3581333,EPSG:4326,POINT (126.9637 37.3581333)
의왕시,오전동주민센터,226000043,37.3538,126.9699,WGS84,자료/버스정류소현황.xls,37.3538,126.9699,126.9699,37.3538,EPSG:4326,POINT (126.9699 37.3538)
의왕시,오전동주민센터,226000047,37.3533333,126.9709,WGS84,자료/버스정류소현황.xls,37.3533333,126.9709,126.9709,37.3533333,EPSG:4326,POINT (126.9709 37.3533333)
의왕시,오전초등학교.동백아파트,226000010,37.3554333,126.9711333,WGS84,자료/버스정류소현황.xls,37.3554333,126.9711333,126.9711333,37.3554333,EPSG:4326,POINT (126.9711333 37.3554333)
의왕시,오전초등학교.동백아파트,226000013,37.3557,126.9709833,WGS84,자료/버스정류소현황.xls,37.3557,126.9709833,126.9709833,37.3557,EPSG:4326,POINT (126.9709833 37.3557)
의왕시,옥박골,226000306,37.3955833,127.00355,WGS84,자료/버스정류소현황.xls,37.3955833,127.00355,127.00355,37.3955833,EPSG:4326,POINT (127.00355 37.3955833)
의왕시,옥박골,226000196,37.3942667,127.0025667,WGS84,자료/버스정류소현황.xls,37.3942667,127.0025667,127.0025667,37.3942667,EPSG:4326,POINT (127.0025667 37.3942667)
의왕시,옥박골,226000195,37.3941833,127.0023667,WGS84,자료/버스정류소현황.xls,37.3941833,127.0023667,127.0023667,37.3941833,EPSG:4326,POINT (127.0023667 37.3941833)
의왕시,옥박골,226000307,37.3956167,127.0037667,WGS84,자료/버스정류소현황.xls,37.3956167,127.0037667,127.0037667,37.3956167,EPSG:4326,POINT (127.0037667 37.3956167)
의왕시,올가,226000254,37.376,127.0073167,WGS84,자료/버스정류소현황.xls,37.376,127.0073167,127.0073167,37.376,EPSG:4326,POINT (127.0073167 37.376)
의왕시,올가,226000253,37.37635,127.0071333,WGS84,자료/버스정류소현황.xls,37.37635,127.0071333,127.0071333,37.37635,EPSG:4326,POINT (127.0071333 37.37635)
의왕시,왕곡동마을회관,226000316,37.3448833,126.9903167,WGS84,자료/버스정류소현황.xls,37.3448833,126.9903167,126.9903167,37.3448833,EPSG:4326,POINT (126.9903167 37.3448833)
의왕시,왕곡동마을회관,226000317,37.3449667,126.9903,WGS84,자료/버스정류소현황.xls,37.3449667,126.9903,126.9903,37.3449667,EPSG:4326,POINT (126.9903 37.3449667)
의왕시,왕곡초등학교,226000006,37.3463,126.9796333,WGS84,자료/버스정류소현황.xls,37.3463,126.9796333,126.9796333,37.3463,EPSG:4326,POINT (126.9796333 37.3463)
의왕시,왕곡초등학교,226000033,37.3459667,126.9805167,WGS84,자료/버스정류소현황.xls,37.3459667,126.9805167,126.9805167,37.3459667,EPSG:4326,POINT (126.9805167 37.3459667)
의왕시,왕림마을,226000055,37.345,126.98725,WGS84,자료/버스정류소현황.xls,37.345,126.98725,126.98725,37.345,EPSG:4326,POINT (126.98725 37.345)
의왕시,왕림마을,226000002,37.34495,126.98715,WGS84,자료/버스정류소현황.xls,37.34495,126.98715,126.98715,37.34495,EPSG:4326,POINT (126.98715 37.34495)
의왕시,왕림윗마을,226000155,37.3461167,126.9957833,WGS84,자료/버스정류소현황.xls,37.3461167,126.9957833,126.9957833,37.3461167,EPSG:4326,POINT (126.9957833 37.3461167)
의왕시,왕림윗마을,226000058,37.34625,126.9962167,WGS84,자료/버스정류소현황.xls,37.34625,126.9962167,126.9962167,37.34625,EPSG:4326,POINT (126.9962167 37.34625)
의왕시,우성5차.KT전화국앞,226000363,37.3171333,126.9523333,WGS84,자료/버스정류소현황.xls,37.3171333,126.9523333,126.9523333,37.3171333,EPSG:4326,POINT (126.9523333 37.3171333)
의왕시,우성5차.KT전화국앞,226000360,37.3172167,126.9523167,WGS84,자료/버스정류소현황.xls,37.3172167,126.9523167,126.9523167,37.3172167,EPSG:4326,POINT (126.9523167 37.3172167)
의왕시,우성고등학교,226000032,37.34995,126.9811167,WGS84,자료/버스정류소현황.xls,37.34995,126.9811167,126.9811167,37.34995,EPSG:4326,POINT (126.9811167 37.34995)
의왕시,우성고등학교,226000007,37.3497667,126.9810333,WGS84,자료/버스정류소현황.xls,37.3497667,126.9810333,126.9810333,37.3497667,EPSG:4326,POINT (126.9810333 37.3497667)
의왕시,원터마을,226000199,37.39475,127.02275,WGS84,자료/버스정류소현황.xls,37.39475,127.02275,127.02275,37.39475,EPSG:4326,POINT (127.02275 37.39475)
의왕시,원터마을,226000113,37.3942667,127.0231333,WGS84,자료/버스정류소현황.xls,37.3942667,127.0231333,127.0231333,37.3942667,EPSG:4326,POINT (127.0231333 37.3942667)
의왕시,원터마을,226000122,37.3945667,127.0223167,WGS84,자료/버스정류소현황.xls,37.3945667,127.0223167,127.0223167,37.3945667,EPSG:4326,POINT (127.0223167 37.3945667)
의왕시,원효충무아파트,226000005,37.3457333,126.9771333,WGS84,자료/버스정류소현황.xls,37.3457333,126.9771333,126.9771333,37.3457333,EPSG:4326,POINT (126.9771333 37.3457333)
의왕시,원효충무아파트,226000034,37.3454667,126.9772167,WGS84,자료/버스정류소현황.xls,37.3454667,126.9772167,126.9772167,37.3454667,EPSG:4326,POINT (126.9772167 37.3454667)
의왕시,월암2동,226000347,37.3068833,126.9621,WGS84,자료/버스정류소현황.xls,37.3068833,126.9621,126.9621,37.3068833,EPSG:4326,POINT (126.9621 37.3068833)
의왕시,월암ic.월암동,226000073,37.3065833,126.9579833,WGS84,자료/버스정류소현황.xls,37.3065833,126.9579833,126.9579833,37.3065833,EPSG:4326,POINT (126.9579833 37.3065833)
의왕시,월암ic.월암동,226000106,37.30655,126.95835,WGS84,자료/버스정류소현황.xls,37.30655,126.95835,126.95835,37.30655,EPSG:4326,POINT (126.95835 37.30655)
의왕시,월암갈비,226000355,37.3095167,126.9551333,WGS84,자료/버스정류소현황.xls,37.3095167,126.9551333,126.9551333,37.3095167,EPSG:4326,POINT (126.9551333 37.3095167)
의왕시,월암갈비,226000354,37.3094167,126.9551667,WGS84,자료/버스정류소현황.xls,37.3094167,126.9551667,126.9551667,37.3094167,EPSG:4326,POINT (126.9551667 37.3094167)
의왕시,월암공영차고지(경유),277102717,37.3027833,126.95885,WGS84,자료/버스정류소현황.xls,37.3027833,126.95885,126.95885,37.3027833,EPSG:4326,POINT (126.95885 37.3027833)
의왕시,월암공영차고지(경유),277102718,37.30285,126.9587667,WGS84,자료/버스정류소현황.xls,37.30285,126.9587667,126.9587667,37.30285,EPSG:4326,POINT (126.9587667 37.30285)
의왕시,월암교,226000072,37.3059667,126.9573,WGS84,자료/버스정류소현황.xls,37.3059667,126.9573,126.9573,37.3059667,EPSG:4326,POINT (126.9573 37.3059667)
의왕시,월암교,226000107,37.3058167,126.95735,WGS84,자료/버스정류소현황.xls,37.3058167,126.95735,126.95735,37.3058167,EPSG:4326,POINT (126.95735 37.3058167)
의왕시,월암동.부곡중,226000104,37.3133,126.9546167,WGS84,자료/버스정류소현황.xls,37.3133,126.9546167,126.9546167,37.3133,EPSG:4326,POINT (126.9546167 37.3133)
의왕시,월암동.부곡중,226000075,37.3131,126.9548333,WGS84,자료/버스정류소현황.xls,37.3131,126.9548333,126.9548333,37.3131,EPSG:4326,POINT (126.9548333 37.3131)
의왕시,월암동삼거리,226000349,37.3081667,126.9607,WGS84,자료/버스정류소현황.xls,37.3081667,126.9607,126.9607,37.3081667,EPSG:4326,POINT (126.9607 37.3081667)
의왕시,월암동삼거리,226000348,37.3083167,126.9607167,WGS84,자료/버스정류소현황.xls,37.3083167,126.9607167,126.9607167,37.3083167,EPSG:4326,POINT (126.9607167 37.3083167)
의왕시,월암마을회관,226000350,37.3078833,126.9598833,WGS84,자료/버스정류소현황.xls,37.3078833,126.9598833,126.9598833,37.3078833,EPSG:4326,POINT (126.9598833 37.3078833)
의왕시,월암마을회관,226000351,37.3077833,126.9599833,WGS84,자료/버스정류소현황.xls,37.3077833,126.9599833,126.9599833,37.3077833,EPSG:4326,POINT (126.9599833 37.3077833)
의왕시,월암방앗간,226000353,37.3066,126.9558333,WGS84,자료/버스정류소현황.xls,37.3066,126.9558333,126.9558333,37.3066,EPSG:4326,POINT (126.9558333 37.3066)
의왕시,월암방앗간,226000352,37.30665,126.9558833,WGS84,자료/버스정류소현황.xls,37.30665,126.9558833,126.9558833,37.30665,EPSG:4326,POINT (126.9558833 37.30665)
의왕시,월암종점,226000070,37.30295,126.9558667,WGS84,자료/버스정류소현황.xls,37.30295,126.9558667,126.9558667,37.30295,EPSG:4326,POINT (126.9558667 37.30295)
의왕시,월암종점,226000109,37.3024167,126.95635,WGS84,자료/버스정류소현황.xls,37.3024167,126.95635,126.95635,37.3024167,EPSG:4326,POINT (126.95635 37.3024167)
의왕시,윗새우대,226000375,37.3157833,126.9388333,WGS84,자료/버스정류소현황.xls,37.3157833,126.9388333,126.9388333,37.3157833,EPSG:4326,POINT (126.9388333 37.3157833)
의왕시,의왕고등학교,226000157,37.3219167,126.9575333,WGS84,자료/버스정류소현황.xls,37.3219167,126.9575333,126.9575333,37.3219167,EPSG:4326,POINT (126.9575333 37.3219167)
의왕시,의왕고등학교,226000137,37.3219,126.95725,WGS84,자료/버스정류소현황.xls,37.3219,126.95725,126.95725,37.3219,EPSG:4326,POINT (126.95725 37.3219)
의왕시,의왕국민체육센터,226000130,37.3817,126.9753333,WGS84,자료/버스정류소현황.xls,37.3817,126.9753333,126.9753333,37.3817,EPSG:4326,POINT (126.9753333 37.3817)
의왕시,의왕보건소,226000090,37.34345,126.9725167,WGS84,자료/버스정류소현황.xls,37.34345,126.9725167,126.9725167,37.34345,EPSG:4326,POINT (126.9725167 37.34345)
의왕시,의왕보건소.의왕경찰서,226000163,37.3439,126.9730333,WGS84,자료/버스정류소현황.xls,37.3439,126.9730333,126.9730333,37.3439,EPSG:4326,POINT (126.9730333 37.3439)
의왕시,의왕소방서.솔거원효아파트,226000182,37.3438833,126.9767,WGS84,자료/버스정류소현황.xls,37.3438833,126.9767,126.9767,37.3438833,EPSG:4326,POINT (126.9767 37.3438833)
의왕시,의왕소방서.원효솔거아파트,226000194,37.3443667,126.97585,WGS84,자료/버스정류소현황.xls,37.3443667,126.97585,126.97585,37.3443667,EPSG:4326,POINT (126.97585 37.3443667)
의왕시,의왕시고천시외버스정류장,226000241,37.3489,126.9733,WGS84,자료/버스정류소현황.xls,37.3489,126.9733,126.9733,37.3489,EPSG:4326,POINT (126.9733 37.3489)
의왕시,의왕시청,226000089,37.3444167,126.9703833,WGS84,자료/버스정류소현황.xls,37.3444167,126.9703833,126.9703833,37.3444167,EPSG:4326,POINT (126.9703833 37.3444167)
의왕시,의왕시청,226000178,37.3454833,126.9705333,WGS84,자료/버스정류소현황.xls,37.3454833,126.9705333,126.9705333,37.3454833,EPSG:4326,POINT (126.9705333 37.3454833)
의왕시,의왕신부곡IC(경유),277103315,37.3323833,126.9683,WGS84,자료/버스정류소현황.xls,37.3323833,126.9683,126.9683,37.3323833,EPSG:4326,POINT (126.9683 37.3323833)
의왕시,의왕신부곡IC(경유),277103314,37.3328,126.9682833,WGS84,자료/버스정류소현황.xls,37.3328,126.9682833,126.9682833,37.3328,EPSG:4326,POINT (126.9682833 37.3328)
의왕시,의왕역,226000160,37.3210667,126.9503,WGS84,자료/버스정류소현황.xls,37.3210667,126.9503,126.9503,37.3210667,EPSG:4326,POINT (126.9503 37.3210667)
의왕시,의왕역,226000099,37.3215833,126.9488667,WGS84,자료/버스정류소현황.xls,37.3215833,126.9488667,126.9488667,37.3215833,EPSG:4326,POINT (126.9488667 37.3215833)
의왕시,의왕역,226000080,37.3214167,126.9487667,WGS84,자료/버스정류소현황.xls,37.3214167,126.9487667,126.9487667,37.3214167,EPSG:4326,POINT (126.9487667 37.3214167)
의왕시,의왕역,226000161,37.3209167,126.9502833,WGS84,자료/버스정류소현황.xls,37.3209167,126.9502833,126.9502833,37.3209167,EPSG:4326,POINT (126.9502833 37.3209167)
의왕시,의왕지구대.글로벌도서관,226000046,37.3568,126.96775,WGS84,자료/버스정류소현황.xls,37.3568,126.96775,126.96775,37.3568,EPSG:4326,POINT (126.96775 37.3568)
의왕시,의왕청계영업소,226000190,37.3931333,127.02325,WGS84,자료/버스정류소현황.xls,37.3931333,127.02325,127.02325,37.3931333,EPSG:4326,POINT (127.02325 37.3931333)
의왕시,의왕청계영업소,226000191,37.39245,127.0261667,WGS84,자료/버스정류소현황.xls,37.39245,127.0261667,127.0261667,37.39245,EPSG:4326,POINT (127.0261667 37.39245)
의왕시,의왕초등학교,226000004,37.3621,126.9678833,WGS84,자료/버스정류소현황.xls,37.3621,126.9678833,126.9678833,37.3621,EPSG:4326,POINT (126.9678833 37.3621)
의왕시,의왕터널진입(경유),277103220,37.3656667,126.9992333,WGS84,자료/버스정류소현황.xls,37.3656667,126.9992333,126.9992333,37.3656667,EPSG:4326,POINT (126.9992333 37.3656667)
의왕시,의왕터널진입(경유),277103221,37.35895,126.9983333,WGS84,자료/버스정류소현황.xls,37.35895,126.9983333,126.9983333,37.35895,EPSG:4326,POINT (126.9983333 37.35895)
의왕시,의왕톨게이트,226000038,37.3485167,126.9845667,WGS84,자료/버스정류소현황.xls,37.3485167,126.9845667,126.9845667,37.3485167,EPSG:4326,POINT (126.9845667 37.3485167)
의왕시,의왕톨게이트,226000039,37.34645,126.9839333,WGS84,자료/버스정류소현황.xls,37.34645,126.9839333,126.9839333,37.34645,EPSG:4326,POINT (126.9839333 37.34645)
의왕시,의왕통합관제센터,226000179,37.3507667,126.9682833,WGS84,자료/버스정류소현황.xls,37.3507667,126.9682833,126.9682833,37.3507667,EPSG:4326,POINT (126.9682833 37.3507667)
의왕시,의왕통합관제센터,226000187,37.3507667,126.9684167,WGS84,자료/버스정류소현황.xls,37.3507667,126.9684167,126.9684167,37.3507667,EPSG:4326,POINT (126.9684167 37.3507667)
의왕시,의왕통합관제센터,226000180,37.3505167,126.9679667,WGS84,자료/버스정류소현황.xls,37.3505167,126.9679667,126.9679667,37.3505167,EPSG:4326,POINT (126.9679667 37.3505167)
의왕시,의일마을.물레방아간,226000260,37.3741167,127.0035333,WGS84,자료/버스정류소현황.xls,37.3741167,127.0035333,127.0035333,37.3741167,EPSG:4326,POINT (127.0035333 37.3741167)
의왕시,의일마을.물레방아간,226000259,37.3739167,127.0038667,WGS84,자료/버스정류소현황.xls,37.3739167,127.0038667,127.0038667,37.3739167,EPSG:4326,POINT (127.0038667 37.3739167)
의왕시,인덕원IT밸리,226000230,37.4016667,126.9920167,WGS84,자료/버스정류소현황.xls,37.4016667,126.9920167,126.9920167,37.4016667,EPSG:4326,POINT (126.9920167 37.4016667)
의왕시,인덕원IT밸리,226000229,37.4018167,126.9917833,WGS84,자료/버스정류소현황.xls,37.4018167,126.9917833,126.9917833,37.4018167,EPSG:4326,POINT (126.9917833 37.4018167)
의왕시,자동차극장앞,226000267,37.3829667,126.9993333,WGS84,자료/버스정류소현황.xls,37.3829667,126.9993333,126.9993333,37.3829667,EPSG:4326,POINT (126.9993333 37.3829667)
의왕시,자연앤아파트,226508760,37.3465667,126.9579667,WGS84,자료/버스정류소현황.xls,37.3465667,126.9579667,126.9579667,37.3465667,EPSG:4326,POINT (126.9579667 37.3465667)
의왕시,장안마을,226000231,37.3193333,126.9577667,WGS84,자료/버스정류소현황.xls,37.3193333,126.9577667,126.9577667,37.3193333,EPSG:4326,POINT (126.9577667 37.3193333)
의왕시,장안마을,226000138,37.3192333,126.9574667,WGS84,자료/버스정류소현황.xls,37.3192333,126.9574667,126.9574667,37.3192333,EPSG:4326,POINT (126.9574667 37.3192333)
의왕시,장안마을주공아파트정문,226000382,37.3199667,126.9567333,WGS84,자료/버스정류소현황.xls,37.3199667,126.9567333,126.9567333,37.3199667,EPSG:4326,POINT (126.9567333 37.3199667)
의왕시,장안마을주공아파트정문,226000381,37.3199667,126.9566167,WGS84,자료/버스정류소현황.xls,37.3199667,126.9566167,126.9566167,37.3199667,EPSG:4326,POINT (126.9566167 37.3199667)
의왕시,재활용센타,226000092,37.3376167,126.9671,WGS84,자료/버스정류소현황.xls,37.3376167,126.9671,126.9671,37.3376167,EPSG:4326,POINT (126.9671 37.3376167)
의왕시,재활용센타,226000087,37.3377667,126.96695,WGS84,자료/버스정류소현황.xls,37.3377667,126.96695,126.96695,37.3377667,EPSG:4326,POINT (126.96695 37.3377667)
의왕시,잿말,226000071,37.3045,126.9559167,WGS84,자료/버스정류소현황.xls,37.3045,126.9559167,126.9559167,37.3045,EPSG:4326,POINT (126.9559167 37.3045)
의왕시,잿말,226000108,37.3046167,126.9560167,WGS84,자료/버스정류소현황.xls,37.3046167,126.9560167,126.9560167,37.3046167,EPSG:4326,POINT (126.9560167 37.3046167)
의왕시,정진기계,226000168,37.3524167,126.96285,WGS84,자료/버스정류소현황.xls,37.3524167,126.96285,126.96285,37.3524167,EPSG:4326,POINT (126.96285 37.3524167)
의왕시,정진기계앞,226000169,37.3525333,126.9629167,WGS84,자료/버스정류소현황.xls,37.3525333,126.9629167,126.9629167,37.3525333,EPSG:4326,POINT (126.9629167 37.3525333)
의왕시,종가집,226000283,37.3863333,127.01695,WGS84,자료/버스정류소현황.xls,37.3863333,127.01695,127.01695,37.3863333,EPSG:4326,POINT (127.01695 37.3863333)
의왕시,종가집,226000282,37.38645,127.0169667,WGS84,자료/버스정류소현황.xls,37.38645,127.0169667,127.0169667,37.38645,EPSG:4326,POINT (127.0169667 37.38645)
의왕시,중간새우대,226000378,37.3111,126.9391,WGS84,자료/버스정류소현황.xls,37.3111,126.9391,126.9391,37.3111,EPSG:4326,POINT (126.9391 37.3111)
의왕시,중간새우대,226000379,37.3112833,126.9391667,WGS84,자료/버스정류소현황.xls,37.3112833,126.9391667,126.9391667,37.3112833,EPSG:4326,POINT (126.9391667 37.3112833)
의왕시,중앙도서관,226000091,37.34055,126.97035,WGS84,자료/버스정류소현황.xls,37.34055,126.97035,126.97035,37.34055,EPSG:4326,POINT (126.97035 37.34055)
의왕시,중앙도서관,226000088,37.3415833,126.97065,WGS84,자료/버스정류소현황.xls,37.3415833,126.97065,126.97065,37.3415833,EPSG:4326,POINT (126.97065 37.3415833)
의왕시,지장암,226000326,37.3564333,126.9872167,WGS84,자료/버스정류소현황.xls,37.3564333,126.9872167,126.9872167,37.3564333,EPSG:4326,POINT (126.9872167 37.3564333)
의왕시,지장암,226000325,37.3563333,126.9872667,WGS84,자료/버스정류소현황.xls,37.3563333,126.9872667,126.9872667,37.3563333,EPSG:4326,POINT (126.9872667 37.3563333)
의왕시,지지대고개(경유),277103322,37.33045,126.9833333,WGS84,자료/버스정류소현황.xls,37.33045,126.9833333,126.9833333,37.33045,EPSG:4326,POINT (126.9833333 37.33045)
의왕시,지지대고개(경유),277103323,37.33055,126.9836667,WGS84,자료/버스정류소현황.xls,37.33055,126.9836667,126.9836667,37.33055,EPSG:4326,POINT (126.9836667 37.33055)
의왕시,진부촌,226000294,37.4049333,127.0155333,WGS84,자료/버스정류소현황.xls,37.4049333,127.0155333,127.0155333,37.4049333,EPSG:4326,POINT (127.0155333 37.4049333)
의왕시,진부촌,226000295,37.4047167,127.01535,WGS84,자료/버스정류소현황.xls,37.4047167,127.01535,127.01535,37.4047167,EPSG:4326,POINT (127.01535 37.4047167)
의왕시,창말,226000084,37.3339333,126.9581,WGS84,자료/버스정류소현황.xls,37.3339333,126.9581,126.9581,37.3339333,EPSG:4326,POINT (126.9581 37.3339333)
의왕시,창말,226000095,37.3334833,126.9580333,WGS84,자료/버스정류소현황.xls,37.3334833,126.9580333,126.9580333,37.3334833,EPSG:4326,POINT (126.9580333 37.3334833)
의왕시,천왕사,226000277,37.38855,127.0179333,WGS84,자료/버스정류소현황.xls,37.38855,127.0179333,127.0179333,37.38855,EPSG:4326,POINT (127.0179333 37.38855)
의왕시,천왕사,226000276,37.3884667,127.0178667,WGS84,자료/버스정류소현황.xls,37.3884667,127.0178667,127.0178667,37.3884667,EPSG:4326,POINT (127.0178667 37.3884667)
의왕시,철도기술연구원정문(마을),226000361,37.3131333,126.9559833,WGS84,자료/버스정류소현황.xls,37.3131333,126.9559833,126.9559833,37.3131333,EPSG:4326,POINT (126.9559833 37.3131333)
의왕시,철도박물관,226000362,37.3147333,126.94935,WGS84,자료/버스정류소현황.xls,37.3147333,126.94935,126.94935,37.3147333,EPSG:4326,POINT (126.94935 37.3147333)
의왕시,청계4통경로당,226000301,37.4011833,127.0065333,WGS84,자료/버스정류소현황.xls,37.4011833,127.0065333,127.0065333,37.4011833,EPSG:4326,POINT (127.0065333 37.4011833)
의왕시,청계4통경로당,226000300,37.4012167,127.0063333,WGS84,자료/버스정류소현황.xls,37.4012167,127.0063333,127.0063333,37.4012167,EPSG:4326,POINT (127.0063333 37.4012167)
의왕시,청계농협,226000115,37.3888167,126.9975333,WGS84,자료/버스정류소현황.xls,37.3888167,126.9975333,126.9975333,37.3888167,EPSG:4326,POINT (126.9975333 37.3888167)
의왕시,청계농협,226000273,37.3885333,126.9967333,WGS84,자료/버스정류소현황.xls,37.3885333,126.9967333,126.9967333,37.3885333,EPSG:4326,POINT (126.9967333 37.3885333)
의왕시,청계동(경유),277101960,37.3940333,127.0177,WGS84,자료/버스정류소현황.xls,37.3940333,127.0177,127.0177,37.3940333,EPSG:4326,POINT (127.0177 37.3940333)
의왕시,청계동주민센터,226000186,37.38925,126.9952833,WGS84,자료/버스정류소현황.xls,37.38925,126.9952833,126.9952833,37.38925,EPSG:4326,POINT (126.9952833 37.38925)
의왕시,청계동주민센터,226000185,37.3895,126.9953167,WGS84,자료/버스정류소현황.xls,37.3895,126.9953167,126.9953167,37.3895,EPSG:4326,POINT (126.9953167 37.3895)
의왕시,청계마을3단지,226000339,37.3915833,126.9988667,WGS84,자료/버스정류소현황.xls,37.3915833,126.9988667,126.9988667,37.3915833,EPSG:4326,POINT (126.9988667 37.3915833)
의왕시,청계마을3단지,226000338,37.3916833,126.9989167,WGS84,자료/버스정류소현황.xls,37.3916833,126.9989167,126.9989167,37.3916833,EPSG:4326,POINT (126.9989167 37.3916833)
의왕시,청계마을5단지,226000272,37.3908667,126.9999,WGS84,자료/버스정류소현황.xls,37.3908667,126.9999,126.9999,37.3908667,EPSG:4326,POINT (126.9999 37.3908667)
의왕시,청계마을5단지,226000337,37.391,126.9999667,WGS84,자료/버스정류소현황.xls,37.391,126.9999667,126.9999667,37.391,EPSG:4326,POINT (126.9999667 37.391)
의왕시,청계산입구,226000292,37.4059333,127.0176333,WGS84,자료/버스정류소현황.xls,37.4059333,127.0176333,127.0176333,37.4059333,EPSG:4326,POINT (127.0176333 37.4059333)
의왕시,청계산입구,226000293,37.4058333,127.0177,WGS84,자료/버스정류소현황.xls,37.4058333,127.0177,127.0177,37.4058333,EPSG:4326,POINT (127.0177 37.4058333)
의왕시,청계산주차장,226000291,37.4055667,127.0256667,WGS84,자료/버스정류소현황.xls,37.4055667,127.0256667,127.0256667,37.4055667,EPSG:4326,POINT (127.0256667 37.4055667)
의왕시,청계조경앞,226000268,37.3840167,126.9990167,WGS84,자료/버스정류소현황.xls,37.3840167,126.9990167,126.9990167,37.3840167,EPSG:4326,POINT (126.9990167 37.3840167)
의왕시,청계조경앞,226000269,37.3842333,126.9986667,WGS84,자료/버스정류소현황.xls,37.3842333,126.9986667,126.9986667,37.3842333,EPSG:4326,POINT (126.9986667 37.3842333)
의왕시,청계체육시설,226000271,37.3864833,126.9979167,WGS84,자료/버스정류소현황.xls,37.3864833,126.9979167,126.9979167,37.3864833,EPSG:4326,POINT (126.9979167 37.3864833)
