grid_id,centroid_lon,centroid_lat,dist_cctv_m,dist_school_m,dist_bus_m,dist_accident_m,dist_fatal_m,dist_road_m,nearest_road_way_id,nearest_road_name,nearest_road_highway,nearest_road_vol_mean,score_cctv_gap_0_1,score_school_0_1,score_bus_0_1,score_accident_0_1,score_fatal_0_1,score_road_proximity_0_1,score_traffic_0_1,total_score_equal_0_100,total_score_weighted_0_100,min_cctv_gap_m,max_road_dist_m,candidate_flag,priority_rank,score_class
45,126.9427889,37.31254107,808.59,750.19,283.83,1038.08,1076.16,24.29,452646577,,residential,0.0,0.476167,0.790491,0.784056,0.894133,0.427909,0.887212,0.5,68.0,64.288,200.0,150.0,False,231,High
157,126.95952269,37.34639178,1099.78,62.7,115.35,1280.09,954.46,127.95,1148729913,,footway,0.0,0.696445,1.0,0.973455,0.823622,0.506633,0.258551,0.5,67.982,71.585,200.0,150.0,False,232,High
577,126.99874908,37.38264835,54.1,1071.58,62.63,1536.47,110.11,28.11,187993164,,trunk_link,0.0,0.0,0.64552,1.0,0.748923,1.0,0.864048,0.5,67.978,70.353,200.0,150.0,False,233,High
432,126.98765294,37.35330603,156.13,426.62,160.62,1544.89,694.54,9.42,475583354,묵배미길,residential,0.0,0.0,0.936447,0.922566,0.746468,0.674768,0.977344,0.5,67.966,66.014,200.0,150.0,False,234,High
131,126.95674895,37.3328871,35.27,1163.58,131.61,1731.7,161.2,0.57,1417143031,오봉로,tertiary,0.0,0.0,0.604021,0.955181,0.69204,1.0,1.0,0.5,67.875,67.99,200.0,150.0,False,235,High
66,126.9484313,37.31256751,460.37,405.94,253.69,673.23,656.89,75.83,488597558,,footway,0.0,0.212747,0.945776,0.817937,1.0,0.699125,0.574616,0.5,67.86,72.662,200.0,150.0,False,236,High
431,126.98766825,37.35105265,358.82,439.32,355.32,1610.18,485.16,15.68,489526373,봉담과천로,trunk,0.0,0.13592,0.930718,0.703693,0.727444,0.810208,0.939399,0.5,67.82,66.797,200.0,150.0,False,237,High
400,126.98479939,37.35780054,432.72,624.91,262.37,1285.76,786.08,12.37,489526341,,service,0.0,0.191827,0.847004,0.808185,0.821967,0.615551,0.959473,0.5,67.772,65.377,200.0,150.0,False,238,High
452,126.98734629,37.39837351,205.2,199.64,176.47,1212.23,595.35,49.16,391671348,포일세거리로,tertiary,0.0,0.019711,1.0,0.90475,0.843392,0.738934,0.736337,0.5,67.759,70.284,200.0,150.0,False,239,High
102,126.95409001,37.31034028,511.36,564.65,129.98,819.22,664.08,87.86,452597719,월암길,residential,0.0,0.251319,0.874184,0.957006,0.9579,0.694474,0.501679,0.5,67.665,72.861,200.0,150.0,False,240,High
674,127.0071764,37.38944408,588.83,851.12,402.35,2165.03,77.28,12.75,58858232,,motorway_link,0.0,0.309919,0.744963,0.650827,0.565784,1.0,0.957136,0.5,67.552,65.809,200.0,150.0,False,241,High
306,126.97634631,37.35550997,414.24,351.33,126.61,519.32,561.95,111.42,160553271,,service,0.0,0.17785,0.970406,0.960806,1.0,0.760537,0.358804,0.5,67.549,75.878,200.0,150.0,False,242,High
576,126.99876408,37.38039497,290.15,1299.66,186.05,1651.64,199.06,7.17,541465267,봉담과천로,trunk,0.0,0.083973,0.542638,0.893978,0.715365,0.99528,0.991011,0.5,67.461,67.526,200.0,150.0,False,243,High
92,126.95112142,37.33060767,520.7,1109.02,204.18,1445.83,447.27,30.6,488669076,복합물류지하차도,tertiary,0.0,0.258383,0.628633,0.873595,0.775331,0.834719,0.848945,0.5,67.423,67.712,200.0,150.0,False,244,High
170,126.96242501,37.32840611,571.32,746.93,301.09,1477.81,525.43,36.39,688275540,,residential,0.0,0.296673,0.791961,0.764661,0.766012,0.784157,0.813811,0.5,67.39,67.452,200.0,150.0,False,245,High
82,126.95128526,37.30807385,864.17,883.9,374.84,1066.81,950.26,23.54,60819391,,footway,0.0,0.518211,0.730178,0.68175,0.885763,0.509347,0.891748,0.5,67.386,64.121,200.0,150.0,False,246,High
222,126.96805273,37.33068501,693.97,1247.76,189.68,1991.81,561.42,6.6,58858352,,trunk_link,0.0,0.389457,0.566048,0.889897,0.616254,0.760882,0.994459,0.5,67.386,63.184,200.0,150.0,False,246,High
34,126.93998441,37.31027437,1154.99,1095.8,120.55,1385.48,1424.25,25.62,923043379,,track,0.0,0.738212,0.634593,0.967612,0.792913,0.202733,0.879127,0.5,67.36,59.832,200.0,150.0,False,247,High
38,126.93991754,37.31928789,998.51,972.01,400.5,1140.39,931.75,28.06,969459704,,track,0.0,0.619841,0.690435,0.652903,0.864322,0.521322,0.864342,0.5,67.331,63.904,200.0,150.0,False,248,High
481,126.99026229,37.38486551,735.12,449.36,537.61,751.9,471.46,76.88,58858252,수도권제1순환고속도로,motorway,15.786,0.420586,0.926191,0.498769,0.977514,0.81907,0.568297,0.5,67.292,72.169,200.0,150.0,False,249,High
668,127.00726487,37.37592381,146.9,555.08,9.62,2552.54,194.54,26.0,1384500338,의일로,secondary,0.0,0.0,0.878503,1.0,0.452878,0.998207,0.876804,0.5,67.234,66.917,200.0,150.0,False,250,High
519,126.99301035,37.3961445,638.82,565.07,582.86,1273.64,640.26,4.69,1194779200,,service,0.0,0.347739,0.873997,0.447899,0.825501,0.709879,1.0,0.5,67.215,64.513,200.0,150.0,False,251,High
667,127.00727961,37.37367043,103.45,305.14,96.46,2694.01,94.04,38.11,965501951,,footway,0.0,0.0,0.991245,0.994691,0.411661,1.0,0.803368,0.5,67.157,67.461,200.0,150.0,False,252,High
33,126.94000113,37.30802099,1315.57,1255.9,95.57,1544.94,1556.6,19.57,452646573,초평로,tertiary,0.0,0.859694,0.562377,0.995696,0.746455,0.117122,0.915797,0.5,67.102,57.441,200.0,150.0,False,253,High
435,126.98760698,37.36006618,419.39,948.16,305.64,1587.04,473.21,3.83,815171692,오매기중간길,residential,0.0,0.18174,0.701191,0.75954,0.734188,0.817942,1.0,0.5,67.066,65.245,200.0,150.0,False,254,High
378,126.98180601,37.38257532,592.98,388.73,111.49,385.08,326.9,164.55,58858252,수도권제1순환고속도로,motorway,15.786,0.313063,0.953537,0.977798,1.0,0.912581,0.036639,0.5,67.052,80.361,200.0,150.0,False,255,High
285,126.97341328,37.37127105,867.99,586.45,532.49,1368.82,707.02,33.25,1135570827,,path,0.0,0.521104,0.864351,0.504525,0.797768,0.666695,0.832864,0.5,66.962,65.092,200.0,150.0,False,256,High
29,126.93703343,37.32278356,1395.67,1380.21,386.92,1494.65,1185.68,10.41,834160196,광진말안길,residential,0.0,0.920285,0.506305,0.668168,0.761107,0.357061,0.97134,0.5,66.918,58.499,200.0,150.0,False,257,High
569,126.99886902,37.36462132,813.6,1029.13,120.38,2695.86,684.05,9.13,489526367,봉담과천로,trunk,0.0,0.479961,0.664669,0.967804,0.411119,0.681553,0.979095,0.5,66.917,60.09,200.0,150.0,False,258,High
637,127.00444127,37.37591202,265.79,612.46,166.27,2344.73,259.51,26.29,1237128095,백운호수둘레길,footway,0.0,0.065545,0.852617,0.916219,0.513427,0.956176,0.875026,0.5,66.843,66.459,200.0,150.0,False,259,High
283,126.97344478,37.36676431,603.86,521.56,580.07,1132.25,604.05,22.45,627320560,,path,0.0,0.321294,0.893623,0.451038,0.866695,0.733303,0.898339,0.5,66.633,65.985,200.0,150.0,False,260,High
575,126.99877908,37.3781416,184.37,1106.4,16.84,1794.46,61.4,29.45,580288725,백운로,secondary,0.0,0.003956,0.629814,1.0,0.673752,1.0,0.855895,0.5,66.62,68.548,200.0,150.0,False,261,High
644,127.00433745,37.39168565,504.33,518.09,213.44,1949.98,377.63,64.38,1282330465,,service,0.0,0.246002,0.895187,0.863185,0.62844,0.879768,0.644081,0.5,66.524,68.731,200.0,150.0,False,262,High
308,126.976315,37.36001672,494.74,289.01,619.16,694.76,813.03,19.69,544300752,,path,0.0,0.238743,0.998521,0.407094,0.994163,0.598119,0.91508,0.5,66.453,65.895,200.0,150.0,False,263,High
359,126.98210032,37.33976115,238.03,618.81,271.08,2056.62,366.74,10.45,580162087,,cycleway,0.0,0.044546,0.849755,0.798391,0.59737,0.886814,0.971096,0.5,66.4,65.019,200.0,150.0,False,264,High
163,126.96253734,37.31263241,443.23,541.6,437.89,1039.13,708.4,23.86,1460188701,,construction,0.0,0.19978,0.884583,0.610874,0.893827,0.665805,0.889801,0.5,66.352,66.018,200.0,150.0,False,265,High
74,126.94882554,37.33056331,710.02,1235.04,372.17,1473.65,628.92,2.6,488669076,복합물류지하차도,tertiary,0.0,0.401601,0.571785,0.68475,0.767225,0.717215,1.0,0.5,66.323,63.022,200.0,150.0,False,266,High
121,126.95691113,37.31035327,398.9,497.32,85.31,892.43,706.04,93.52,472039935,덕영대로,tertiary,0.0,0.166243,0.904555,1.0,0.936569,0.667327,0.467357,0.5,66.315,72.024,200.0,150.0,False,267,High
165,126.96250526,37.31713919,444.03,544.36,485.33,877.65,346.16,61.88,570406067,,path,0.0,0.200381,0.883335,0.557548,0.940877,0.900129,0.659227,0.5,66.307,71.428,200.0,150.0,False,268,High
248,126.97081139,37.33971119,368.3,1051.16,101.64,1787.09,653.83,10.59,480981906,고고리길,service,0.0,0.143094,0.654733,0.988872,0.675901,0.701099,0.970273,0.5,66.2,63.487,200.0,150.0,False,269,High
487,126.99017073,37.39838572,397.45,419.95,304.29,1318.04,661.01,45.69,433199301,성고개로,tertiary,0.0,0.165146,0.939456,0.761061,0.812563,0.696456,0.757386,0.5,66.172,67.291,200.0,150.0,False,270,High
419,126.98451044,37.40061151,152.08,153.98,117.1,1399.55,869.31,37.4,1212265719,,service,0.0,0.0,1.0,0.971486,0.788814,0.56171,0.807658,0.5,66.138,65.944,200.0,150.0,False,271,High
225,126.96800505,37.33744515,332.23,1286.54,82.4,2050.17,319.47,14.16,480981904,한남정맥,path,0.0,0.115807,0.548558,1.0,0.59925,0.917394,0.948616,0.5,66.138,65.046,200.0,150.0,False,271,High
135,126.95673996,37.34186766,928.93,620.23,532.53,1838.93,886.43,6.46,473991415,이당로,tertiary,0.0,0.567203,0.849112,0.504484,0.660797,0.55064,0.995298,0.5,66.108,59.793,200.0,150.0,False,272,High
203,126.96513497,37.34419257,552.59,572.0,465.54,1373.43,494.54,39.78,1052910970,,path,0.0,0.282504,0.87087,0.579791,0.796425,0.804144,0.793264,0.5,66.1,67.043,200.0,150.0,False,273,High
55,126.9456101,37.31255432,608.59,548.9,410.2,838.4,865.45,44.93,885485270,,footway,0.0,0.324869,0.881291,0.642,0.952311,0.564211,0.762015,0.5,66.096,66.531,200.0,150.0,False,274,High
608,127.00157293,37.38266028,214.33,1132.38,149.08,1768.74,179.23,27.97,1237128094,백운호수둘레길,footway,0.0,0.02662,0.618095,0.935535,0.681246,1.0,0.864874,0.5,66.091,67.915,200.0,150.0,False,275,High
520,126.99299517,37.39839787,631.53,661.71,372.85,1459.44,802.77,23.38,1194779199,,service,0.0,0.342222,0.830405,0.683984,0.771366,0.604758,0.892701,0.5,66.078,63.514,200.0,150.0,False,276,High
603,127.00164749,37.37139339,141.96,511.97,19.09,2492.87,537.45,8.87,688576590,백운중앙로2길,residential,0.0,0.0,0.897949,1.0,0.470264,0.776387,0.980674,0.5,66.075,62.727,200.0,150.0,False,277,High
173,126.96237683,37.33516626,228.77,1328.41,110.27,2128.88,65.39,2.49,519488611,오봉로,tertiary,0.0,0.037539,0.529669,0.979165,0.576316,1.0,1.0,0.5,66.038,65.144,200.0,150.0,False,278,High
502,126.99326814,37.35783712,204.07,1094.99,104.44,2029.21,321.6,12.09,489526350,오매기백운산길,residential,0.0,0.018854,0.63496,0.985718,0.605357,0.916015,0.961146,0.5,66.029,65.246,200.0,150.0,False,279,High
585,126.99862904,37.40067532,965.95,826.09,305.43,1980.71,1101.18,9.84,1282330474,,path,0.0,0.595211,0.756254,0.759777,0.619486,0.41172,0.974785,0.5,65.96,58.237,200.0,150.0,False,280,High
290,126.97359027,37.38255291,146.07,370.94,172.54,354.46,344.79,114.12,472039967,흥안대로,primary,0.325,0.0,0.961563,0.909173,1.0,0.901013,0.342446,0.5,65.917,76.597,200.0,150.0,False,281,High
200,126.96518291,37.33743243,139.59,1162.62,155.78,2093.25,139.84,6.89,155799198,가나무로,tertiary,0.0,0.0,0.604456,0.928007,0.586698,1.0,0.99272,0.5,65.884,65.352,200.0,150.0,False,282,High
327,126.97929364,37.33749538,132.82,860.19,114.34,2176.97,260.54,26.53,480981906,고고리길,service,0.0,0.0,0.740874,0.974593,0.562305,0.95551,0.873578,0.5,65.812,66.241,200.0,150.0,False,283,High
23,126.9371633,37.31026099,1366.54,1308.54,195.24,1595.07,1625.15,8.85,452646595,중간새우대길,residential,0.0,0.898248,0.538631,0.883651,0.731848,0.072778,0.980817,0.5,65.8,54.724,200.0,150.0,False,284,High
227,126.96797326,37.34195192,309.03,920.42,240.6,1554.41,485.35,21.72,580162063,,path,0.0,0.098256,0.713703,0.832655,0.743694,0.810084,0.902777,0.5,65.731,65.672,200.0,150.0,False,285,High
37,126.93993426,37.31703451,945.39,906.25,169.66,1125.95,1010.52,80.64,452646584,윗새우대북길,residential,0.0,0.579657,0.720095,0.9124,0.868531,0.470365,0.545481,0.5,65.665,66.31,200.0,150.0,False,286,High
606,127.00160276,37.37815353,86.65,952.43,209.09,1996.96,309.46,8.0,1237128095,백운호수둘레길,footway,0.0,0.0,0.699267,0.868082,0.614754,0.923863,0.985951,0.5,65.599,64.761,200.0,150.0,False,287,High
100,126.95412259,37.30583351,623.48,1032.39,173.82,1315.54,1164.04,5.11,610740213,,service,0.0,0.33613,0.663198,0.907724,0.813291,0.371057,1.0,0.5,65.591,60.029,200.0,150.0,False,288,High
132,126.95673273,37.33514048,229.78,1335.17,180.58,1976.49,192.32,1.58,155799206,창말로,tertiary,0.0,0.038303,0.526621,0.900135,0.620717,0.999644,1.0,0.5,65.506,65.038,200.0,150.0,False,289,High
101,126.9541063,37.3080869,720.71,793.62,174.92,1066.95,914.06,75.02,452597719,월암길,residential,0.0,0.409684,0.770903,0.906496,0.88572,0.532768,0.579552,0.5,65.502,67.148,200.0,150.0,False,290,High
223,126.96803684,37.33293839,482.55,1439.41,26.69,2179.46,434.96,11.57,58858387,,trunk_link,0.0,0.229522,0.479598,1.0,0.561581,0.842685,0.96434,0.5,65.396,62.692,200.0,150.0,False,291,High
615,127.00146849,37.39843389,771.42,623.24,366.01,2014.48,850.94,21.04,1282330474,,path,0.0,0.448049,0.847757,0.691679,0.609647,0.573594,0.906882,0.5,65.394,60.568,200.0,150.0,False,292,High
570,126.99885404,37.3668747,695.31,879.83,138.16,2614.33,863.38,3.78,489526366,봉담과천로,trunk,0.0,0.390471,0.732013,0.947813,0.434874,0.565549,1.0,0.5,65.296,57.924,200.0,150.0,False,293,High
198,126.96521486,37.33292567,376.78,1305.72,272.19,2030.94,209.01,7.93,155799202,교동길,residential,0.0,0.149509,0.539903,0.797148,0.604853,0.988843,0.98637,0.5,65.238,64.255,200.0,150.0,False,294,High
699,127.01010313,37.37368216,276.55,388.73,273.44,2898.34,323.02,10.62,604093372,백운호수로7길,residential,0.0,0.073685,0.95354,0.795737,0.352125,0.915094,0.970064,0.5,65.146,61.875,200.0,150.0,False,295,High
642,127.00436712,37.3871789,369.93,832.11,231.64,1913.59,138.1,58.62,538623975,,motorway_link,0.0,0.144324,0.753538,0.84273,0.639045,1.0,0.678996,0.5,65.123,68.577,200.0,150.0,False,296,High
35,126.9399677,37.31252775,1030.66,974.31,123.72,1255.9,1277.93,66.23,452646577,,residential,0.0,0.644157,0.689394,0.964049,0.830667,0.297384,0.632868,0.5,65.122,62.56,200.0,150.0,False,297,High
535,126.99609105,37.35784918,383.36,1310.92,41.88,2277.98,426.53,8.66,489526377,,unclassified,0.0,0.154488,0.53756,1.0,0.532875,0.848139,0.981972,0.5,65.072,62.29,200.0,150.0,False,298,High
522,126.9929648,37.4029046,666.99,744.22,159.7,1876.32,1220.01,8.6,1225329741,,service,0.0,0.369047,0.793186,0.923607,0.649902,0.334851,0.982324,0.5,65.042,57.879,200.0,150.0,False,299,High
551,126.99584979,37.39390321,300.98,216.32,283.28,1325.54,514.88,76.49,381700267,,residential,0.0,0.092165,1.0,0.784683,0.810378,0.790983,0.570619,0.5,64.983,69.762,200.0,150.0,False,300,High
164,126.9625213,37.3148858,408.57,482.01,414.34,928.72,498.32,71.86,570406059,,path,0.0,0.173554,0.911463,0.637345,0.925995,0.801697,0.598696,0.5,64.982,70.139,200.0,150.0,False,301,High
647,127.00429293,37.39844577,895.65,754.93,317.3,2225.06,919.02,23.21,1202860774,청계로,tertiary,0.0,0.542028,0.788353,0.746431,0.548295,0.529554,0.893751,0.5,64.977,59.033,200.0,150.0,False,302,High
679,127.00710262,37.40071095,1035.4,1107.67,72.7,2569.32,1007.22,31.05,973519441,청계천자전거길,cycleway,0.0,0.647742,0.629242,1.0,0.447989,0.472504,0.846185,0.5,64.909,57.764,200.0,150.0,False,303,High
230,126.96792557,37.34871205,465.71,682.19,200.25,820.48,373.59,123.89,167982107,시청로,tertiary,0.0,0.216784,0.821165,0.878022,0.957532,0.882383,0.28318,0.5,64.844,74.916,200.0,150.0,False,304,High
440,126.98753036,37.37133307,758.96,1317.71,63.51,1583.96,1213.99,6.98,1460188283,,service,0.0,0.438622,0.534497,1.0,0.735085,0.338747,0.992147,0.5,64.844,58.043,200.0,150.0,False,304,High
678,127.00711738,37.39845758,822.79,936.17,306.79,2443.07,781.02,8.82,524642784,제2경인고속도로,motorway,7.236,0.486907,0.706599,0.758252,0.484773,0.618827,0.98101,0.5,64.805,58.202,200.0,150.0,False,305,High
464,126.99052137,37.34655807,673.46,901.07,177.64,2049.68,579.98,57.42,1122108064,,path,0.0,0.373945,0.722433,0.903438,0.599392,0.748871,0.686283,0.5,64.777,64.638,200.0,150.0,False,306,High
336,126.97915357,37.35777581,721.5,510.9,472.73,796.99,892.91,65.2,544300753,,path,0.0,0.410288,0.898429,0.571707,0.964377,0.546447,0.639076,0.5,64.719,66.457,200.0,150.0,False,307,High
201,126.96516693,37.33968581,381.77,940.84,265.1,1850.86,386.08,33.93,580162071,한남정맥,path,0.0,0.153283,0.704494,0.805114,0.65732,0.874304,0.828734,0.5,64.618,65.189,200.0,150.0,False,308,High
708,127.00997117,37.39396257,286.67,990.92,257.83,2494.13,223.58,6.69,1211183378,,service,0.0,0.081343,0.681905,0.813286,0.469896,0.979423,0.993933,0.5,64.568,62.586,200.0,150.0,False,309,High
607,127.00158785,37.38040691,306.74,1171.37,98.46,1869.66,244.18,53.94,815177624,백운호수둘레길,footway,0.0,0.096522,0.600505,0.992444,0.651842,0.966093,0.707404,0.5,64.497,67.659,200.0,150.0,False,310,High
149,126.9596032,37.32839326,432.9,664.01,180.73,1344.85,367.49,104.33,480981890,괴말길,residential,0.0,0.19196,0.829365,0.899955,0.804752,0.886329,0.401828,0.5,64.488,71.858,200.0,150.0,False,311,High
119,126.95694355,37.30584649,416.85,997.16,34.29,1362.34,1188.48,0.13,452597719,월암길,residential,0.0,0.179822,0.67909,1.0,0.799657,0.355246,1.0,0.5,64.483,59.441,200.0,150.0,False,312,High
25,126.9371297,37.31476775,1203.72,1155.12,188.37,1408.8,1348.58,55.03,452646588,천왕골길,residential,0.0,0.775079,0.607839,0.891377,0.786119,0.251687,0.700748,0.5,64.469,59.725,200.0,150.0,False,313,High
218,126.96759113,37.3214017,749.63,821.81,668.04,1390.97,131.15,59.05,570406069,,service,0.0,0.431562,0.758185,0.352147,0.791313,1.0,0.676385,0.5,64.423,68.046,200.0,150.0,False,314,High
568,126.99888401,37.36236794,664.88,1212.07,198.6,2617.0,561.63,8.21,489526367,봉담과천로,trunk,0.0,0.367452,0.58215,0.879873,0.434098,0.760746,0.984675,0.5,64.414,59.11,200.0,150.0,False,315,High
39,126.93975023,37.32125088,1102.1,1085.74,452.68,1208.96,928.27,53.66,1252183163,광진말로,residential,0.0,0.698201,0.63913,0.594249,0.844346,0.523575,0.709086,0.5,64.408,62.766,200.0,150.0,False,316,High
259,126.97063736,37.36449834,296.96,239.23,338.01,781.47,500.87,101.2,1279615347,,service,0.0,0.089125,1.0,0.723155,0.968899,0.800045,0.420812,0.5,64.315,72.576,200.0,150.0,False,317,High
553,126.99581961,37.39840994,745.58,632.79,493.81,1627.17,926.34,16.63,1194779196,,living_street,0.0,0.428499,0.843447,0.548013,0.722495,0.524822,0.933629,0.5,64.299,59.861,200.0,150.0,False,318,High
537,126.99606092,37.36235594,460.15,1382.43,209.87,2377.43,334.55,4.72,494710631,백운로,secondary,0.0,0.21258,0.505304,0.867208,0.503898,0.907636,1.0,0.5,64.238,61.306,200.0,150.0,False,319,High
366,126.98199196,37.35553483,404.02,363.33,387.87,1018.67,888.48,47.71,1230236672,,path,0.0,0.170113,0.964996,0.667102,0.899788,0.549315,0.745169,0.5,64.235,65.139,200.0,150.0,False,320,High
22,126.9371801,37.30800761,1504.72,1445.26,186.66,1735.37,1765.08,16.84,452646599,아랫새우대길,residential,0.0,1.0,0.47696,0.893298,0.690969,0.0,0.932362,0.5,64.194,52.459,200.0,150.0,False,321,High
376,126.98183702,37.37806858,277.05,624.79,520.07,682.57,681.77,28.95,1377694857,,path,0.0,0.074064,0.847057,0.518488,0.997714,0.683027,0.858935,0.5,63.99,65.863,200.0,150.0,False,322,High
508,126.99317721,37.3713574,629.37,1260.2,41.93,1907.36,884.74,24.55,815177617,능안길,residential,0.0,0.340587,0.560436,1.0,0.640858,0.551729,0.885615,0.5,63.989,60.111,200.0,150.0,False,323,High
567,126.99889899,37.36011455,589.22,1415.66,138.57,2560.21,536.59,2.27,489526375,봉담과천로,trunk,0.0,0.310215,0.490312,0.947354,0.450643,0.776944,1.0,0.5,63.935,59.006,200.0,150.0,False,324,High
544,126.9959554,37.3781296,312.22,1290.78,266.61,1605.42,191.76,39.43,427366601,뒷골길,unclassified,0.0,0.100667,0.546643,0.803417,0.728832,1.0,0.795342,0.5,63.927,66.938,200.0,150.0,False,325,High
574,126.99879407,37.37588822,95.16,940.27,247.71,1958.9,273.44,26.78,379072989,능안길,residential,0.0,0.0,0.704749,0.824669,0.625842,0.947166,0.872075,0.5,63.921,65.014,200.0,150.0,False,326,High
534,126.99610612,37.35559579,549.62,1216.35,216.03,2268.3,635.94,5.64,489526350,오매기백운산길,residential,0.0,0.280258,0.580218,0.860273,0.535695,0.712672,1.0,0.5,63.845,59.234,200.0,150.0,False,327,High
738,127.01281003,37.39172086,86.3,1250.16,104.14,2688.98,110.86,2.21,406851692,수도권제1순환고속도로,motorway,15.786,0.0,0.564964,0.986065,0.413125,1.0,1.0,0.5,63.774,61.82,200.0,150.0,False,328,High
474,126.99036903,37.36909189,982.15,1521.55,198.17,1931.91,955.21,23.8,815177612,,path,0.0,0.607466,0.442549,0.88036,0.633705,0.506147,0.890173,0.5,63.72,58.187,200.0,150.0,False,329,High
326,126.9793092,37.33524199,92.21,1108.57,99.7,2412.51,99.41,31.14,480981908,골사그내길,living_street,0.0,0.0,0.628836,0.991048,0.493679,1.0,0.84562,0.5,63.703,64.47,200.0,150.0,False,330,High
309,126.97629934,37.3622701,602.52,467.47,732.26,881.3,848.54,19.1,1393431130,,path,0.0,0.32028,0.918021,0.279953,0.939812,0.575149,0.918658,0.5,63.598,62.214,200.0,150.0,False,331,High
640,127.00439679,37.38267215,462.55,1241.48,199.8,2005.29,420.86,34.42,1237128095,백운호수둘레길,footway,0.0,0.214391,0.56888,0.878522,0.612326,0.851804,0.825741,0.5,63.595,63.442,200.0,150.0,False,332,High
707,127.00998584,37.39170919,249.23,1003.2,165.43,2441.9,143.13,35.39,406851699,학현로,tertiary,0.0,0.053018,0.676364,0.91716,0.485114,1.0,0.819895,0.5,63.594,64.401,200.0,150.0,False,333,High
27,126.93709609,37.3192745,1237.12,1206.77,188.32,1387.51,1177.99,85.5,909818590,윗새우대길,residential,0.0,0.800343,0.584538,0.891432,0.792322,0.362036,0.515977,0.5,63.524,62.176,200.0,150.0,False,334,High
44,126.94280553,37.31028769,962.06,902.38,340.51,1191.58,1208.72,52.14,1289245197,,track,0.0,0.592265,0.721843,0.720344,0.849407,0.342158,0.718298,0.5,63.49,60.734,200.0,150.0,False,335,High
151,126.95957092,37.33290002,223.43,1160.14,150.81,1802.52,162.74,55.75,804285839,오봉산단1로,residential,0.0,0.033501,0.605574,0.933601,0.671404,1.0,0.69638,0.5,63.435,67.572,200.0,150.0,False,336,High
675,127.00716164,37.39169746,491.71,758.23,391.05,2195.49,245.08,50.05,402759120,안양판교로,primary,0.0,0.236454,0.786864,0.663528,0.55691,0.965511,0.730976,0.5,63.432,64.94,200.0,150.0,False,337,High
140,126.95974838,37.30811279,537.06,782.19,28.13,1230.45,1037.06,72.47,1460188701,,construction,0.0,0.270756,0.776056,1.0,0.838083,0.453199,0.59501,0.5,63.33,64.461,200.0,150.0,False,338,High
343,126.97904452,37.37354943,708.77,576.94,533.87,1075.39,780.58,62.77,544300745,,path,0.0,0.400652,0.868641,0.502974,0.883262,0.619107,0.65386,0.5,63.264,64.904,200.0,150.0,False,339,High
174,126.96236077,37.33741964,231.51,1083.13,233.76,2150.42,249.11,26.31,155799198,가나무로,tertiary,0.0,0.039613,0.640309,0.840349,0.570041,0.962907,0.874932,0.5,63.259,63.852,200.0,150.0,False,340,High
197,126.96523084,37.33067229,625.06,1090.83,331.61,1828.11,411.93,55.37,155799216,징계골길,residential,0.0,0.33733,0.636837,0.730353,0.66395,0.857581,0.69871,0.5,63.211,64.713,200.0,150.0,False,341,High
196,126.96524681,37.3284189,768.38,894.38,516.34,1638.37,648.6,37.68,58858354,,trunk_link,0.0,0.445748,0.725453,0.522684,0.719233,0.704483,0.805997,0.5,63.194,61.976,200.0,150.0,False,342,High
199,126.96519889,37.33517905,135.0,1393.98,104.88,2243.31,122.7,23.82,155799216,징계골길,residential,0.0,0.0,0.500094,0.985224,0.542976,1.0,0.890013,0.5,63.119,63.786,200.0,150.0,False,343,High
133,126.9567165,37.33739385,478.91,1091.41,403.01,2222.44,415.92,1.96,493434217,창말로,tertiary,0.0,0.226766,0.636574,0.650082,0.549056,0.855003,1.0,0.5,63.107,60.147,200.0,150.0,False,344,High
617,127.00143863,37.40294063,1249.1,1102.01,124.1,2334.26,1348.0,48.65,541801482,봉담과천로,trunk,0.0,0.809406,0.631793,0.963625,0.516477,0.25206,0.739454,0.5,63.04,55.425,200.0,150.0,False,345,High
543,126.99597048,37.37587622,158.2,1151.57,333.66,1787.33,328.29,7.75,815177619,,path,0.0,0.0,0.609438,0.728043,0.67583,0.911688,0.987487,0.5,63.036,62.826,200.0,150.0,False,346,High
26,126.9371129,37.31702113,1194.66,1154.47,205.18,1375.66,1241.23,81.37,909818590,윗새우대길,residential,0.0,0.768221,0.608131,0.872478,0.795774,0.321125,0.541014,0.5,62.953,61.142,200.0,150.0,False,347,High
228,126.96795737,37.34420529,315.82,794.15,216.15,1307.74,280.3,103.56,1052910970,,path,0.0,0.103392,0.77066,0.860138,0.815563,0.942728,0.406457,0.5,62.842,71.264,200.0,150.0,False,348,High
262,126.97058987,37.37125845,722.54,349.18,407.99,1455.09,515.63,119.72,1303082468,,service,0.0,0.411068,0.97138,0.644482,0.772631,0.790499,0.308466,0.5,62.836,69.502,200.0,150.0,False,349,High
467,126.99047568,37.35331823,390.85,671.94,398.84,1791.14,838.08,1.69,507449307,봉담과천로,trunk,0.0,0.160156,0.825789,0.654768,0.67472,0.581913,1.0,0.5,62.819,58.892,200.0,150.0,False,350,High
488,126.99015546,37.40063909,354.01,414.56,127.31,1539.49,892.43,77.08,381695284,이미로,tertiary,0.0,0.132281,0.941887,0.96001,0.74804,0.546755,0.567034,0.5,62.8,64.975,200.0,150.0,False,351,High
