grid_id,centroid_lon,centroid_lat,dist_cctv_m,dist_bus_m,dist_accident_m,dist_fatal_m,dist_school_m,score_gap_0_1,score_bus_0_1,score_accident_0_1,score_fatal_0_1,score_school_0_1,vulnerability_0_1,total_score_0_100,priority_rank,candidate_flag,score_class
60367,127.04543907,37.41366405,2309.2,1966.95,6230.43,2196.2,4708.24,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59949,127.04104027,37.41229499,2072.63,1551.87,5814.86,1968.06,4294.27,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59948,127.04104192,37.41202459,2042.98,1537.79,5801.19,1938.29,4279.7,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59947,127.04104357,37.41175418,2013.35,1524.18,5787.65,1908.53,4265.3,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59946,127.04104522,37.41148378,1983.73,1511.04,5774.23,1878.78,4251.06,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59945,127.04104687,37.41121337,1954.13,1498.39,5760.94,1849.04,4236.99,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60081,127.04206385,37.41121731,1970.75,1580.77,5841.85,1863.0,4316.81,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60080,127.04206549,37.41094691,1941.4,1569.25,5828.86,1833.49,4303.16,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60079,127.04206714,37.4106765,1912.08,1558.22,5816.01,1804.0,4289.67,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60078,127.04206879,37.4104061,1882.78,1547.7,5803.27,1774.52,4276.36,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60077,127.04207043,37.41013569,1853.5,1537.69,5790.67,1745.07,4263.21,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60076,127.04207208,37.40986529,1824.25,1528.2,5778.19,1715.63,4250.24,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60075,127.04207372,37.40959488,1795.02,1519.25,5765.84,1686.21,4237.43,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59988,127.04138916,37.41067388,1900.2,1502.38,5761.79,1793.89,4236.08,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59905,127.04069962,37.41256408,2097.96,1540.33,5802.05,1994.41,4282.92,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59904,127.04070127,37.41229368,2068.24,1525.56,5788.2,1964.58,4268.11,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59903,127.04070292,37.41202327,2038.54,1511.24,5774.47,1934.76,4253.45,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59902,127.04070458,37.41175287,2008.84,1497.39,5760.86,1904.95,4238.96,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59901,127.04070623,37.41148246,1979.16,1484.01,5747.38,1875.14,4224.64,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59900,127.04070788,37.41121205,1949.48,1471.12,5734.03,1845.33,4210.47,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59940,127.04105512,37.40986134,1806.28,1442.83,5696.38,1700.45,4169.15,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59939,127.04105677,37.40959094,1776.76,1433.34,5683.85,1670.77,4156.09,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59956,127.04102872,37.41418783,2280.38,1662.25,5913.89,2176.61,4400.58,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59955,127.04103037,37.41391742,2250.67,1645.29,5899.39,2146.8,4384.94,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59954,127.04103202,37.41364702,2220.98,1628.71,5885.0,2116.99,4369.44,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59953,127.04103367,37.41337661,2191.29,1612.52,5870.73,2087.19,4354.1,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59952,127.04103532,37.41310621,2161.61,1596.73,5856.58,2057.4,4338.91,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59906,127.04069797,37.41283449,2127.68,1555.54,5816.02,2024.24,4297.89,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59987,127.04139081,37.41040347,1870.72,1491.46,5748.94,1764.25,4222.59,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59986,127.04139246,37.41013307,1841.25,1481.07,5736.22,1734.62,4209.28,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59985,127.04139411,37.40986266,1811.8,1471.22,5723.62,1705.0,4196.14,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59984,127.04139575,37.40959225,1782.36,1461.92,5711.16,1675.39,4183.17,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60043,127.04171332,37.41310884,2171.23,1648.29,5909.62,2065.35,4390.84,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60042,127.04171497,37.41283843,2141.69,1633.39,5895.72,2035.68,4375.98,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60041,127.04171662,37.41256803,2112.17,1618.91,5881.93,2006.01,4361.28,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60040,127.04171827,37.41229762,2082.66,1604.87,5868.27,1976.36,4346.73,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60039,127.04171991,37.41202722,2053.16,1591.26,5854.73,1946.72,4332.35,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60038,127.04172156,37.41175681,2023.68,1578.11,5841.31,1917.1,4318.12,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60037,127.04172321,37.41148641,1994.21,1565.42,5828.02,1887.48,4304.06,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60036,127.04172486,37.411216,1964.76,1553.21,5814.85,1857.87,4290.16,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60035,127.0417265,37.4109456,1935.33,1541.49,5801.8,1828.28,4276.42,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59950,127.04103862,37.4125654,2102.28,1566.39,5828.64,1997.83,4308.99,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59944,127.04104852,37.41094297,1924.53,1486.23,5747.77,1819.3,4223.08,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59943,127.04105017,37.41067256,1894.95,1474.58,5734.73,1789.57,4209.34,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59942,127.04105182,37.41040216,1865.38,1463.46,5721.82,1759.86,4195.77,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59941,127.04105347,37.41013175,1835.82,1452.87,5709.03,1730.15,4182.37,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59959,127.04107461,37.41493206,2362.75,1714.31,5958.27,2259.14,4448.16,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59958,127.04102542,37.41472864,2339.81,1697.24,5943.25,2236.24,4432.32,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59957,127.04102707,37.41445824,2310.09,1679.57,5928.51,2206.42,4416.38,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59995,127.04137762,37.41256671,2107.01,1592.59,5855.27,2001.7,4335.11,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59994,127.04137927,37.41229631,2077.43,1578.3,5841.55,1971.99,4320.47,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59993,127.04138092,37.4120259,2047.86,1564.47,5827.95,1942.28,4306.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59992,127.04138257,37.4117555,2018.3,1551.09,5814.47,1912.58,4291.69,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59991,127.04138421,37.41148509,1988.75,1538.18,5801.11,1882.9,4277.54,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59951,127.04103697,37.4128358,2131.94,1581.35,5842.55,2027.61,4323.87,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60097,127.04207272,37.41548704,2436.69,1821.89,6065.56,2331.04,4555.76,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59358,127.03731629,37.41146924,1958.22,1221.37,5480.71,1865.03,3963.18,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59357,127.03731795,37.41119884,1928.22,1205.68,5466.7,1835.06,3948.08,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59444,127.03765694,37.41120016,1928.26,1231.51,5493.28,1833.89,3974.08,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59261,127.03698728,37.40984548,1778.69,1108.65,5371.74,1687.06,3848.74,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59276,127.03693653,37.4137754,2214.65,1350.59,5577.44,2122.37,4071.77,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59275,127.03696398,37.41363116,2198.59,1341.67,5571.37,2106.25,4064.86,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59274,127.03696564,37.41336075,2168.6,1321.96,5556.29,2076.3,4048.36,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59273,127.03696731,37.41309035,2138.61,1302.65,5541.34,2046.35,4032.01,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59272,127.03696897,37.41281994,2108.61,1283.75,5526.51,2016.4,4015.83,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59271,127.03697064,37.41254954,2078.62,1265.28,5511.8,1986.45,3999.8,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59270,127.0369723,37.41227913,2048.62,1247.26,5497.22,1956.5,3983.94,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59269,127.03697397,37.41200873,2018.63,1229.7,5482.76,1926.56,3968.24,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59723,127.03934363,37.41255881,2084.91,1437.64,5696.0,1985.18,4179.17,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59267,127.03697729,37.41146792,1958.64,1196.08,5454.23,1866.67,3937.33,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59266,127.03697896,37.41119751,1928.65,1180.05,5440.15,1836.73,3922.13,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59356,127.03731961,37.41092843,1898.22,1190.54,5452.82,1805.1,3933.15,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59355,127.03732128,37.41065803,1868.22,1175.97,5439.07,1775.13,3918.39,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60196,127.0430874,37.41013963,1875.34,1623.07,5872.55,1764.45,4344.41,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60195,127.04308904,37.40986922,1846.43,1614.08,5860.25,1735.34,4331.68,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60194,127.04309068,37.40959882,1817.56,1605.61,5848.07,1706.26,4319.12,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60193,127.04309232,37.40932841,1788.72,1597.65,5836.03,1677.22,4306.73,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59185,127.03661035,37.41378183,2216.28,1329.91,5553.01,2125.04,4048.28,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59184,127.03662498,37.41362983,2199.38,1319.36,5545.48,2108.13,4039.89,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59183,127.03662664,37.41335942,2169.4,1299.32,5530.34,2078.2,4023.28,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59182,127.03662831,37.41308902,2139.41,1279.67,5515.32,2048.28,4006.84,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59181,127.03662997,37.41281861,2109.43,1260.42,5500.42,2018.36,3990.55,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59268,127.03697563,37.41173832,1988.64,1212.64,5468.43,1896.61,3952.7,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59522,127.03800258,37.41011987,1808.8,1202.93,5465.7,1713.21,3942.24,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59521,127.03800424,37.40984946,1778.81,1190.78,5452.48,1683.22,3928.2,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59535,127.03797919,37.41361966,2196.97,1409.08,5648.26,2101.46,4139.1,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59534,127.03798265,37.41336473,2168.7,1391.56,5634.39,2073.18,4123.97,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59443,127.03765861,37.41092976,1898.26,1216.69,5479.47,1803.9,3959.24,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59442,127.03766027,37.41065935,1868.26,1202.44,5465.79,1773.92,3944.59,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59441,127.03766193,37.41038895,1838.26,1188.77,5452.24,1743.93,3930.1,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59440,127.03766359,37.41011854,1808.26,1175.71,5438.82,1713.95,3915.79,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59439,127.03766525,37.40984814,1778.27,1163.28,5425.54,1683.96,3901.66,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59453,127.03764026,37.41362634,2197.42,1386.49,5622.7,2102.95,4114.42,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59452,127.03764365,37.4133634,2168.25,1368.1,5608.32,2073.78,4098.7,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59451,127.03764531,37.413093,2138.25,1349.45,5593.5,2043.79,4082.56,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59359,127.03731463,37.41173965,1988.22,1237.59,5494.84,1895.0,3978.44,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59449,127.03764863,37.41255219,2078.25,1313.41,5564.24,1983.82,4050.75,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59448,127.0376503,37.41228178,2048.25,1296.05,5549.8,1953.83,4035.09,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59447,127.03765196,37.41201138,2018.26,1279.17,5535.48,1923.84,4019.58,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59354,127.03732294,37.41038762,1838.22,1161.99,5425.46,1745.17,3903.81,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59353,127.0373246,37.41011722,1808.23,1148.62,5411.97,1715.21,3889.4,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59352,127.03732627,37.40984681,1778.23,1135.89,5398.62,1685.25,3875.18,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59366,127.0373023,37.41363173,2198.13,1364.16,5597.19,2104.72,4089.8,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59365,127.03730465,37.41336208,2168.22,1344.89,5582.29,2074.82,4073.5,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59364,127.03730631,37.41309167,2138.22,1325.92,5567.4,2044.85,4057.26,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59363,127.03730797,37.41282127,2108.22,1307.35,5552.64,2014.88,4041.17,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59362,127.03730964,37.41255086,2078.22,1289.22,5538.0,1984.91,4025.25,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59361,127.0373113,37.41228046,2048.22,1271.54,5523.49,1954.94,4009.48,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59360,127.03731296,37.41201005,2018.22,1254.32,5509.1,1924.97,3993.88,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59450,127.03764697,37.41282259,2108.25,1331.21,5578.81,2013.81,4066.58,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
58999,127.0359503,37.41308636,2142.29,1234.6,5463.39,2053.46,3956.69,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
58998,127.03595197,37.41281595,2112.35,1214.64,5448.35,2023.61,3940.2,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59089,127.03629264,37.41254688,2080.71,1218.21,5459.52,1990.88,3949.11,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59088,127.03629431,37.41227647,2050.75,1199.48,5444.79,1961.0,3933.04,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59087,127.03629597,37.41200607,2020.79,1181.21,5430.2,1931.13,3917.13,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59086,127.03629764,37.41173566,1990.83,1163.43,5415.73,1901.26,3901.39,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59085,127.03629931,37.41146526,1960.87,1146.16,5401.39,1871.39,3885.82,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59084,127.03630097,37.41119485,1930.91,1129.43,5387.17,1841.53,3870.42,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59083,127.03630264,37.41092445,1900.95,1113.25,5373.09,1811.67,3855.19,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59082,127.03630431,37.41065404,1871.0,1097.65,5359.14,1781.81,3840.14,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59081,127.03630597,37.41038364,1841.04,1082.66,5345.32,1751.96,3825.26,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59080,127.03630764,37.41011323,1811.09,1068.31,5331.63,1722.12,3810.55,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59265,127.03698062,37.4109271,1898.66,1164.57,5426.21,1806.79,3907.1,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60209,127.04306604,37.4136549,2253.75,1782.2,6043.76,2145.12,4524.79,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60208,127.04306769,37.41338449,2224.5,1767.41,6029.87,2115.72,4509.97,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60207,127.04306933,37.41311409,2195.27,1753.02,6016.09,2086.33,4495.31,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
58996,127.03595531,37.41227514,2052.47,1176.01,5418.64,1963.94,3907.69,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
58995,127.03595698,37.41200474,2022.53,1157.37,5403.97,1934.11,3891.68,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
58994,127.03595865,37.41173433,1992.6,1139.22,5389.43,1904.28,3875.84,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
58993,127.03596031,37.41146393,1962.67,1121.58,5375.02,1874.46,3860.16,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
58992,127.03596198,37.41119352,1932.74,1104.47,5360.74,1844.65,3844.66,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
58991,127.03596365,37.41092312,1902.81,1087.92,5346.58,1814.84,3829.32,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
58990,127.03596532,37.41065271,1872.88,1071.96,5332.56,1785.04,3814.17,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
58989,127.03596699,37.41038231,1842.96,1056.6,5318.67,1755.25,3799.18,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
58988,127.03596865,37.4101119,1813.04,1041.89,5304.92,1725.46,3784.38,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
58987,127.03597032,37.4098415,1783.12,1027.83,5291.3,1695.68,3769.76,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59079,127.03630931,37.40984283,1781.14,1054.61,5318.08,1692.28,3796.03,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59264,127.03698229,37.4106567,1868.67,1149.67,5412.39,1776.86,3892.25,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59263,127.03698395,37.41038629,1838.67,1135.37,5398.71,1746.92,3877.57,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59262,127.03698562,37.41011589,1808.68,1121.69,5385.16,1716.99,3863.07,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59175,127.03663997,37.41119618,1929.55,1154.63,5413.64,1838.88,3896.25,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59174,127.03664163,37.41092578,1899.57,1138.81,5399.63,1808.98,3881.12,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59173,127.0366433,37.41065537,1869.59,1123.57,5385.75,1779.08,3866.16,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59172,127.03664496,37.41038497,1839.61,1108.93,5372.0,1749.19,3851.38,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59171,127.03664663,37.41011456,1809.64,1094.91,5358.38,1719.3,3836.78,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59170,127.03664829,37.40984416,1779.66,1081.55,5344.89,1689.41,3822.36,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60204,127.04307426,37.41230287,2107.71,1712.25,5975.48,1998.28,4452.24,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60203,127.0430759,37.41203247,2078.57,1699.51,5962.18,1968.97,4438.19,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60382,127.04577804,37.41366532,2318.56,1993.75,6257.22,2205.03,4734.63,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60201,127.04307918,37.41149166,2020.36,1675.34,5935.95,1910.42,4410.58,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59000,127.03594864,37.41335676,2172.23,1254.96,5478.56,2083.31,3973.34,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60199,127.04308247,37.41095084,1962.26,1653.0,5910.21,1851.95,4383.62,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60198,127.04308411,37.41068044,1933.26,1642.53,5897.53,1822.76,4370.38,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60197,127.04308575,37.41041003,1904.28,1632.55,5884.98,1793.59,4357.31,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59094,127.03627576,37.41378842,2218.34,1309.01,5528.0,2128.19,4024.26,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59093,127.03628597,37.4136285,2200.57,1297.37,5519.64,2110.44,4014.98,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59092,127.03628764,37.41335809,2170.61,1276.98,5504.43,2080.54,3998.28,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59091,127.03628931,37.41308769,2140.64,1256.98,5489.33,2050.65,3981.73,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59090,127.03629097,37.41281728,2110.68,1237.38,5474.36,2020.77,3965.34,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59180,127.03663164,37.41254821,2079.45,1241.6,5485.64,1988.44,3974.42,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59179,127.0366333,37.4122778,2049.47,1223.23,5470.99,1958.52,3958.46,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59178,127.03663497,37.4120074,2019.49,1205.33,5456.46,1928.61,3942.65,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59177,127.03663664,37.41173699,1989.51,1187.91,5442.06,1898.7,3927.02,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59176,127.0366383,37.41146659,1959.53,1171.0,5427.79,1868.79,3911.55,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60200,127.04308083,37.41122125,1991.3,1663.94,5923.02,1881.17,4397.02,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60172,127.04273197,37.41284237,2159.37,1712.43,5975.71,2051.0,4454.52,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60171,127.04273362,37.41257197,2130.09,1698.63,5962.11,2021.57,4440.08,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60170,127.04273526,37.41230156,2100.83,1685.25,5948.63,1992.15,4425.79,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60159,127.04275334,37.4093271,1780.62,1568.68,5808.54,1669.9,4279.39,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
50195,127.01700568,37.35057222,1742.59,1384.48,4160.11,2414.5,2412.58,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59683,127.03901082,37.41389231,2230.58,1499.26,5742.44,2132.05,4232.16,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59682,127.038998,37.41363911,2202.47,1481.21,5727.5,2103.94,4216.06,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59681,127.03899966,37.4133687,2172.53,1463.39,5712.84,2073.96,4200.15,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59680,127.03900131,37.4130983,2142.59,1445.97,5698.3,2043.97,4184.4,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59679,127.03900297,37.41282789,2112.65,1428.96,5683.88,2013.99,4168.81,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59678,127.03900463,37.41255748,2082.72,1412.39,5669.58,1984.0,4153.37,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59677,127.03900629,37.41228708,2052.78,1396.27,5655.4,1954.02,4138.1,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59523,127.03800092,37.41039027,1838.79,1215.7,5479.06,1743.21,3956.45,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
59668,127.0390212,37.40985343,1783.48,1273.98,5533.51,1684.18,4008.1,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60166,127.04274183,37.41121994,1984.02,1636.13,5895.93,1874.66,4370.24,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60165,127.04274348,37.41094953,1954.87,1625.01,5883.07,1845.33,4356.76,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60164,127.04274512,37.41067913,1925.76,1614.36,5870.33,1816.03,4343.44,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60163,127.04274676,37.41040872,1896.67,1604.21,5857.72,1786.76,4330.29,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
60162,127.04274841,37.41013832,1867.61,1594.55,5845.23,1757.5,4317.31,1.0,0.0,0.0,0.0,0.0,0.0,55.0,16026,False,High
